5001 35898
4922 4692 0.027027
4922 4707 0.026316
4922 4710 0.026316
4922 4871 0.020833
4922 4874 0.020833
4922 4971 0.017544
4922 4979 0.017241
4971 1 0.166667
4971 174 0.166667
4971 510 0.166667
4971 726 0.166667
4971 794 0.166667
4971 967 0.142857
4971 1032 0.142857
4971 1050 0.142857
4971 1282 0.142857
4971 1334 0.142857
4971 1491 0.142857
4971 1545 0.125000
4971 1575 0.125000
4971 1640 0.125000
4971 1718 0.125000
4971 1865 0.125000
4971 2093 0.111111
4971 2217 0.111111
4971 2242 0.111111
4971 2254 0.111111
4971 2365 0.100000
4971 2440 0.100000
4971 2484 0.100000
4971 2486 0.100000
4971 2602 0.100000
4971 2681 0.090909
4971 2805 0.090909
4971 2926 0.083333
4971 2937 0.083333
4971 2995 0.083333
4971 3127 0.076923
4971 3257 0.076923
4971 3384 0.071429
4971 3455 0.066667
4971 3551 0.066667
4971 3570 0.066667
4971 3663 0.062500
4971 3895 0.055556
4971 4033 0.050000
4971 4147 0.045455
4971 4166 0.045455
4971 4190 0.043478
4971 4269 0.041667
4971 4320 0.038462
4971 4399 0.037037
4971 4513 0.033333
4971 4533 0.032258
4971 4555 0.031250
4971 4604 0.030303
4971 4638 0.028571
4971 4710 0.026316
4971 4776 0.024390
4971 4871 0.020833
4971 4874 0.020833
4971 4922 0.019231
4971 4979 0.017241
4971 4982 0.017241
4979 1 0.166667
4979 174 0.166667
4979 327 0.166667
4979 510 0.166667
4979 726 0.166667
4979 794 0.166667
4979 967 0.142857
4979 1032 0.142857
4979 1050 0.142857
4979 1334 0.142857
4979 1575 0.125000
4979 1640 0.125000
4979 1718 0.125000
4979 1823 0.125000
4979 1862 0.125000
4979 1865 0.125000
4979 2217 0.111111
4979 2242 0.111111
4979 2254 0.111111
4979 2300 0.111111
4979 2365 0.100000
4979 2387 0.100000
4979 2440 0.100000
4979 2484 0.100000
4979 2486 0.100000
4979 2573 0.100000
4979 2602 0.100000
4979 2681 0.090909
4979 2926 0.083333
4979 2937 0.083333
4979 3127 0.076923
4979 3384 0.071429
4979 3455 0.066667
4979 3551 0.066667
4979 3570 0.066667
4979 3663 0.062500
4979 3895 0.055556
4979 4033 0.050000
4979 4147 0.045455
4979 4166 0.045455
4979 4190 0.043478
4979 4269 0.041667
4979 4320 0.038462
4979 4399 0.037037
4979 4533 0.032258
4979 4555 0.031250
4979 4557 0.031250
4979 4604 0.030303
4979 4638 0.028571
4979 4710 0.026316
4979 4776 0.024390
4979 4851 0.021739
4979 4871 0.020833
4979 4874 0.020833
4979 4881 0.020833
4979 4922 0.019231
4979 4963 0.017857
4979 4971 0.017544
2 2445 0.100000
2 2731 0.090909
2 2761 0.090909
2 2989 0.083333
2 4015 0.050000
2 4197 0.043478
2445 2 0.166667
2445 1644 0.125000
2445 1666 0.125000
2445 2731 0.090909
2445 2761 0.090909
2445 2989 0.083333
2445 3068 0.083333
2445 3330 0.071429
2445 4015 0.050000
2445 4197 0.043478
2731 2 0.166667
2731 847 0.166667
2731 1666 0.125000
2731 2011 0.111111
2731 2445 0.100000
2731 2761 0.090909
2731 2989 0.083333
2731 3068 0.083333
2731 3113 0.076923
2731 4015 0.050000
2731 4197 0.043478
2761 2 0.166667
2761 1597 0.125000
2761 1666 0.125000
2761 2011 0.111111
2761 2445 0.100000
2761 2731 0.090909
2761 2989 0.083333
2761 3068 0.083333
2761 4015 0.050000
2761 4197 0.043478
2761 4792 0.023810
2989 2 0.166667
2989 1597 0.125000
2989 1644 0.125000
2989 1666 0.125000
2989 2011 0.111111
2989 2445 0.100000
2989 2731 0.090909
2989 2761 0.090909
2989 3068 0.083333
2989 4015 0.050000
2989 4197 0.043478
2989 4792 0.023810
4015 2 0.166667
4015 172 0.166667
4015 288 0.166667
4015 847 0.166667
4015 976 0.142857
4015 1392 0.142857
4015 1597 0.125000
4015 1644 0.125000
4015 1666 0.125000
4015 1725 0.125000
4015 1905 0.125000
4015 2011 0.111111
4015 2445 0.100000
4015 2731 0.090909
4015 2761 0.090909
4015 2989 0.083333
4015 3068 0.083333
4015 3734 0.058824
4015 4197 0.043478
4015 4772 0.024390
4197 2 0.166667
4197 172 0.166667
4197 288 0.166667
4197 325 0.166667
4197 755 0.166667
4197 847 0.166667
4197 976 0.142857
4197 1392 0.142857
4197 1597 0.125000
4197 1644 0.125000
4197 1666 0.125000
4197 1725 0.125000
4197 1873 0.125000
4197 1905 0.125000
4197 2011 0.111111
4197 2445 0.100000
4197 2731 0.090909
4197 2761 0.090909
4197 2989 0.083333
4197 3068 0.083333
4197 4015 0.050000
4197 4772 0.024390
4197 4792 0.023810
3 1646 0.125000
3 4272 0.041667
3 4274 0.040000
3 4599 0.030303
3 4631 0.028571
3 4664 0.027778
1646 3 0.166667
1646 979 0.142857
1646 1671 0.125000
1646 1743 0.125000
1646 2053 0.111111
1646 2106 0.111111
1646 4631 0.028571
1646 4664 0.027778
4272 3 0.166667
4272 48 0.166667
4272 1596 0.125000
4272 1625 0.125000
4272 2174 0.111111
4272 2800 0.090909
4272 2934 0.083333
4272 2944 0.083333
4272 3043 0.083333
4272 3086 0.083333
4272 3116 0.076923
4272 3289 0.071429
4272 3578 0.066667
4272 3597 0.062500
4272 3622 0.062500
4272 3825 0.055556
4272 4104 0.047619
4272 4121 0.047619
4272 4225 0.043478
4272 4274 0.040000
4272 4329 0.038462
4272 4599 0.030303
4272 4631 0.028571
4272 4664 0.027778
4274 3 0.166667
4274 1141 0.142857
4274 1250 0.142857
4274 1625 0.125000
4274 1954 0.125000
4274 2106 0.111111
4274 2174 0.111111
4274 2418 0.100000
4274 2800 0.090909
4274 2934 0.083333
4274 3086 0.083333
4274 3116 0.076923
4274 3578 0.066667
4274 3597 0.062500
4274 3622 0.062500
4274 3825 0.055556
4274 4104 0.047619
4274 4225 0.043478
4274 4272 0.041667
4274 4329 0.038462
4274 4599 0.030303
4274 4631 0.028571
4274 4664 0.027778
4274 4814 0.023256
4274 4873 0.020833
4599 3 0.166667
4599 1250 0.142857
4599 1596 0.125000
4599 1625 0.125000
4599 1671 0.125000
4599 1954 0.125000
4599 2000 0.111111
4599 2106 0.111111
4599 2174 0.111111
4599 2184 0.111111
4599 2418 0.100000
4599 2800 0.090909
4599 2934 0.083333
4599 2944 0.083333
4599 3043 0.083333
4599 3086 0.083333
4599 3116 0.076923
4599 3575 0.066667
4599 3578 0.066667
4599 3596 0.062500
4599 3597 0.062500
4599 3622 0.062500
4599 3825 0.055556
4599 4104 0.047619
4599 4225 0.043478
4599 4272 0.041667
4599 4274 0.040000
4599 4329 0.038462
4599 4569 0.031250
4599 4631 0.028571
4599 4664 0.027778
4599 4814 0.023256
4599 4929 0.018868
4631 3 0.166667
4631 979 0.142857
4631 1250 0.142857
4631 1596 0.125000
4631 1625 0.125000
4631 1646 0.125000
4631 1671 0.125000
4631 1954 0.125000
4631 2000 0.111111
4631 2106 0.111111
4631 2174 0.111111
4631 2184 0.111111
4631 2207 0.111111
4631 2418 0.100000
4631 2800 0.090909
4631 2934 0.083333
4631 2944 0.083333
4631 3043 0.083333
4631 3086 0.083333
4631 3116 0.076923
4631 3578 0.066667
4631 3597 0.062500
4631 3622 0.062500
4631 3825 0.055556
4631 4104 0.047619
4631 4225 0.043478
4631 4272 0.041667
4631 4274 0.040000
4631 4329 0.038462
4631 4569 0.031250
4631 4599 0.030303
4631 4664 0.027778
4631 4824 0.022727
4631 4873 0.020833
4631 4929 0.018868
4664 3 0.166667
4664 48 0.166667
4664 979 0.142857
4664 1596 0.125000
4664 1625 0.125000
4664 1646 0.125000
4664 1671 0.125000
4664 1743 0.125000
4664 1954 0.125000
4664 2000 0.111111
4664 2106 0.111111
4664 2174 0.111111
4664 2184 0.111111
4664 2418 0.100000
4664 2800 0.090909
4664 2934 0.083333
4664 2944 0.083333
4664 3043 0.083333
4664 3086 0.083333
4664 3116 0.076923
4664 3452 0.066667
4664 3578 0.066667
4664 3597 0.062500
4664 3622 0.062500
4664 3825 0.055556
4664 4104 0.047619
4664 4225 0.043478
4664 4272 0.041667
4664 4274 0.040000
4664 4329 0.038462
4664 4569 0.031250
4664 4578 0.030303
4664 4599 0.030303
4664 4631 0.028571
4664 4824 0.022727
4664 4893 0.020408
4 481 0.166667
4 756 0.166667
4 3458 0.066667
4 3981 0.052632
4 4589 0.030303
4 4995 0.016667
481 4 0.166667
481 66 0.166667
481 756 0.166667
481 2486 0.100000
481 3981 0.052632
481 4995 0.016667
756 4 0.166667
756 66 0.166667
756 481 0.166667
756 3458 0.066667
756 3981 0.052632
756 4995 0.016667
3458 4 0.166667
3458 336 0.166667
3458 756 0.166667
3458 1296 0.142857
3458 1631 0.125000
3458 1763 0.125000
3458 1806 0.125000
3458 2025 0.111111
3458 2749 0.090909
3458 2765 0.090909
3458 3121 0.076923
3458 3160 0.076923
3458 3183 0.076923
3458 3185 0.076923
3458 3307 0.071429
3981 4 0.166667
3981 38 0.166667
3981 295 0.166667
3981 398 0.166667
3981 481 0.166667
3981 619 0.166667
3981 623 0.166667
3981 733 0.166667
3981 756 0.166667
3981 1028 0.142857
3981 1029 0.142857
3981 1135 0.142857
3981 1137 0.142857
3981 1329 0.142857
3981 1418 0.142857
3981 1618 0.125000
3981 1969 0.125000
3981 3209 0.076923
3981 4995 0.016667
4589 4 0.166667
4589 176 0.166667
4589 698 0.166667
4589 1095 0.142857
4589 1284 0.142857
4589 1691 0.125000
4589 1757 0.125000
4589 2580 0.100000
4589 3432 0.071429
4589 3539 0.066667
4589 3747 0.058824
4589 3817 0.055556
4589 3959 0.052632
4589 4016 0.050000
4589 4046 0.050000
4589 4249 0.041667
4589 4256 0.041667
4589 4266 0.041667
4589 4405 0.035714
4589 4420 0.035714
4589 4455 0.034483
4589 4463 0.034483
4589 4511 0.033333
4589 4574 0.031250
4589 4708 0.026316
4589 4716 0.025641
4589 4734 0.025641
4589 4830 0.022222
4589 4863 0.021277
4589 4867 0.021277
4589 4900 0.020000
4589 4961 0.018182
4589 4995 0.016667
4995 4 0.166667
4995 80 0.166667
4995 93 0.166667
4995 176 0.166667
4995 201 0.166667
4995 459 0.166667
4995 481 0.166667
4995 698 0.166667
4995 756 0.166667
4995 792 0.166667
4995 842 0.166667
4995 860 0.142857
4995 975 0.142857
4995 1029 0.142857
4995 1095 0.142857
4995 1163 0.142857
4995 1186 0.142857
4995 1373 0.142857
4995 1418 0.142857
4995 1691 0.125000
4995 1716 0.125000
4995 1717 0.125000
4995 1757 0.125000
4995 1930 0.125000
4995 2523 0.100000
4995 2580 0.100000
4995 2649 0.100000
4995 2663 0.100000
4995 3196 0.076923
4995 3370 0.071429
4995 3391 0.071429
4995 3432 0.071429
4995 3539 0.066667
4995 3747 0.058824
4995 3817 0.055556
4995 3981 0.052632
4995 4016 0.050000
4995 4019 0.050000
4995 4046 0.050000
4995 4076 0.047619
4995 4249 0.041667
4995 4256 0.041667
4995 4266 0.041667
4995 4303 0.040000
4995 4420 0.035714
4995 4455 0.034483
4995 4463 0.034483
4995 4511 0.033333
4995 4574 0.031250
4995 4589 0.030303
4995 4708 0.026316
4995 4716 0.025641
4995 4734 0.025641
4995 4785 0.023810
4995 4830 0.022222
4995 4863 0.021277
4995 4867 0.021277
4995 4900 0.020000
4995 4961 0.018182
4995 4989 0.016949
5 108 0.166667
5 1430 0.142857
5 1633 0.125000
5 1845 0.125000
5 4345 0.038462
5 4972 0.017544
108 5 0.166667
108 1809 0.125000
108 1946 0.125000
108 4792 0.023810
108 4891 0.020408
108 4972 0.017544
1430 5 0.166667
1430 377 0.166667
1430 1223 0.142857
1430 1633 0.125000
1430 1845 0.125000
1430 2386 0.100000
1430 2441 0.100000
1633 5 0.166667
1633 472 0.166667
1633 800 0.166667
1633 1105 0.142857
1633 1430 0.142857
1633 1920 0.125000
1633 2441 0.100000
1633 4654 0.027778
1845 5 0.166667
1845 1430 0.142857
1845 1674 0.125000
1845 2230 0.111111
1845 3265 0.076923
1845 4921 0.019231
1845 4964 0.017857
1845 4974 0.017241
4345 5 0.166667
4345 782 0.166667
4345 1184 0.142857
4345 1677 0.125000
4345 1707 0.125000
4345 1831 0.125000
4345 2454 0.100000
4345 3098 0.083333
4345 3204 0.076923
4345 3212 0.076923
4345 3361 0.071429
4345 3545 0.066667
4345 3682 0.062500
4345 3802 0.058824
4345 3953 0.052632
4345 4126 0.047619
4345 4406 0.035714
4345 4462 0.034483
4345 4725 0.025641
4345 4759 0.024390
4345 4811 0.023256
4345 4834 0.022222
4345 4843 0.022222
4345 4890 0.020408
4345 4972 0.017544
4345 4994 0.016667
4972 5 0.166667
4972 108 0.166667
4972 348 0.166667
4972 377 0.166667
4972 1005 0.142857
4972 1302 0.142857
4972 1309 0.142857
4972 1343 0.142857
4972 1550 0.125000
4972 1564 0.125000
4972 1809 0.125000
4972 2195 0.111111
4972 2441 0.100000
4972 2460 0.100000
4972 2576 0.100000
4972 2599 0.100000
4972 2949 0.083333
4972 3072 0.083333
4972 3250 0.076923
4972 3361 0.071429
4972 3486 0.066667
4972 3525 0.066667
4972 3674 0.062500
4972 3745 0.058824
4972 3907 0.052632
4972 3926 0.052632
4972 3955 0.052632
4972 3980 0.052632
4972 4043 0.050000
4972 4089 0.047619
4972 4100 0.047619
4972 4107 0.047619
4972 4130 0.047619
4972 4135 0.045455
4972 4174 0.045455
4972 4289 0.040000
4972 4307 0.038462
4972 4345 0.038462
4972 4388 0.037037
4972 4397 0.037037
4972 4398 0.037037
4972 4445 0.034483
4972 4446 0.034483
4972 4485 0.033333
4972 4585 0.030303
4972 4656 0.027778
4972 4663 0.027778
4972 4677 0.027027
4972 4723 0.025641
4972 4725 0.025641
4972 4792 0.023810
4972 4802 0.023256
4972 4811 0.023256
4972 4834 0.022222
4972 4843 0.022222
4972 4890 0.020408
4972 4891 0.020408
6 87 0.166667
6 446 0.166667
6 1293 0.142857
6 2162 0.111111
6 2704 0.090909
6 4855 0.021739
87 6 0.166667
87 446 0.166667
87 928 0.142857
87 1534 0.125000
87 2162 0.111111
87 2307 0.111111
446 6 0.166667
446 87 0.166667
446 1754 0.125000
446 2162 0.111111
446 2584 0.100000
446 3120 0.076923
1293 6 0.166667
1293 1351 0.142857
1293 4813 0.023256
1293 4833 0.022222
1293 4855 0.021739
1293 4917 0.019608
1293 4937 0.018868
2162 6 0.166667
2162 87 0.166667
2162 105 0.166667
2162 446 0.166667
2162 1754 0.125000
2162 2302 0.111111
2162 3120 0.076923
2162 3313 0.071429
2162 4937 0.018868
2704 6 0.166667
2704 1733 0.125000
2704 2489 0.100000
2704 3136 0.076923
2704 3313 0.071429
2704 4379 0.037037
2704 4658 0.027778
2704 4813 0.023256
2704 4855 0.021739
2704 4917 0.019608
2704 4937 0.018868
4855 6 0.166667
4855 1293 0.142857
4855 1313 0.142857
4855 1351 0.142857
4855 1571 0.125000
4855 1680 0.125000
4855 2307 0.111111
4855 2489 0.100000
4855 2601 0.100000
4855 2704 0.090909
4855 3025 0.083333
4855 3104 0.083333
4855 3136 0.076923
4855 3147 0.076923
4855 3237 0.076923
4855 3271 0.076923
4855 3313 0.071429
4855 3379 0.071429
4855 3506 0.066667
4855 3739 0.058824
4855 3830 0.055556
4855 3909 0.052632
4855 3924 0.052632
4855 3970 0.052632
4855 4000 0.050000
4855 4012 0.050000
4855 4096 0.047619
4855 4152 0.045455
4855 4188 0.045455
4855 4276 0.040000
4855 4328 0.038462
4855 4418 0.035714
4855 4514 0.033333
4855 4523 0.032258
4855 4575 0.031250
4855 4614 0.029412
4855 4625 0.029412
4855 4626 0.029412
4855 4632 0.028571
4855 4658 0.027778
4855 4673 0.027027
4855 4813 0.023256
4855 4831 0.022222
4855 4833 0.022222
4855 4917 0.019608
4855 4937 0.018868
7 3598 0.062500
7 4282 0.040000
7 4718 0.025641
7 4719 0.025641
7 4803 0.023256
7 4916 0.019608
3598 7 0.166667
3598 3542 0.066667
3598 3653 0.062500
3598 3919 0.052632
3598 4304 0.040000
3598 4424 0.035714
3598 4487 0.033333
3598 4567 0.031250
3598 4570 0.031250
3598 4652 0.027778
3598 4680 0.027027
3598 4713 0.026316
3598 4719 0.025641
3598 4822 0.022727
3598 4942 0.018868
3598 4954 0.018182
4282 7 0.166667
4282 148 0.166667
4282 3055 0.083333
4282 3643 0.062500
4282 3746 0.058824
4282 4025 0.052632
4282 4215 0.045455
4282 4229 0.043478
4282 4247 0.041667
4282 4267 0.041667
4282 4295 0.040000
4282 4450 0.034483
4282 4473 0.034483
4282 4520 0.032258
4282 4587 0.030303
4282 4619 0.029412
4282 4718 0.025641
4282 4739 0.025641
4282 4740 0.025641
4282 4774 0.024390
4282 4803 0.023256
4282 4841 0.022222
4282 4876 0.020833
4282 4894 0.020408
4282 4916 0.019608
4718 7 0.166667
4718 74 0.166667
4718 148 0.166667
4718 152 0.166667
4718 550 0.166667
4718 938 0.142857
4718 1907 0.125000
4718 2054 0.111111
4718 2397 0.100000
4718 2443 0.100000
4718 2457 0.100000
4718 3055 0.083333
4718 3221 0.076923
4718 3282 0.076923
4718 3643 0.062500
4718 3746 0.058824
4718 3865 0.055556
4718 4025 0.052632
4718 4215 0.045455
4718 4247 0.041667
4718 4267 0.041667
4718 4282 0.040000
4718 4295 0.040000
4718 4450 0.034483
4718 4473 0.034483
4718 4520 0.032258
4718 4587 0.030303
4718 4619 0.029412
4718 4739 0.025641
4718 4740 0.025641
4718 4789 0.023810
4718 4803 0.023256
4718 4841 0.022222
4718 4864 0.021277
4718 4876 0.020833
4718 4894 0.020408
4718 4916 0.019608
4718 4933 0.018868
4718 4974 0.017241
4719 7 0.166667
4719 244 0.166667
4719 1110 0.142857
4719 1404 0.142857
4719 1492 0.142857
4719 1638 0.125000
4719 1683 0.125000
4719 2096 0.111111
4719 2129 0.111111
4719 2684 0.090909
4719 2750 0.090909
4719 3174 0.076923
4719 3186 0.076923
4719 3267 0.076923
4719 3385 0.071429
4719 3404 0.071429
4719 3419 0.071429
4719 3483 0.066667
4719 3542 0.066667
4719 3598 0.062500
4719 3653 0.062500
4719 3695 0.062500
4719 3713 0.058824
4719 3735 0.058824
4719 3804 0.058824
4719 3919 0.052632
4719 4304 0.040000
4719 4424 0.035714
4719 4470 0.034483
4719 4487 0.033333
4719 4567 0.031250
4719 4570 0.031250
4719 4582 0.030303
4719 4652 0.027778
4719 4680 0.027027
4719 4713 0.026316
4719 4822 0.022727
4719 4942 0.018868
4719 4954 0.018182
4803 7 0.166667
4803 120 0.166667
4803 148 0.166667
4803 222 0.166667
4803 468 0.166667
4803 808 0.166667
4803 938 0.142857
4803 1349 0.142857
4803 1755 0.125000
4803 1907 0.125000
4803 2054 0.111111
4803 2397 0.100000
4803 2443 0.100000
4803 2457 0.100000
4803 2833 0.090909
4803 3055 0.083333
4803 3221 0.076923
4803 3282 0.076923
4803 3643 0.062500
4803 3746 0.058824
4803 4025 0.052632
4803 4215 0.045455
4803 4247 0.041667
4803 4282 0.040000
4803 4295 0.040000
4803 4450 0.034483
4803 4473 0.034483
4803 4520 0.032258
4803 4587 0.030303
4803 4619 0.029412
4803 4718 0.025641
4803 4739 0.025641
4803 4740 0.025641
4803 4748 0.025000
4803 4841 0.022222
4803 4864 0.021277
4803 4876 0.020833
4803 4884 0.020408
4803 4894 0.020408
4803 4896 0.020000
4803 4916 0.019608
4803 4933 0.018868
4803 4950 0.018182
4916 7 0.166667
4916 74 0.166667
4916 120 0.166667
4916 148 0.166667
4916 222 0.166667
4916 353 0.166667
4916 550 0.166667
4916 680 0.166667
4916 774 0.166667
4916 808 0.166667
4916 938 0.142857
4916 1207 0.142857
4916 1349 0.142857
4916 1627 0.125000
4916 1687 0.125000
4916 1755 0.125000
4916 2054 0.111111
4916 2058 0.111111
4916 2318 0.111111
4916 2397 0.100000
4916 2457 0.100000
4916 2833 0.090909
4916 3055 0.083333
4916 3221 0.076923
4916 3282 0.076923
4916 3643 0.062500
4916 3746 0.058824
4916 3865 0.055556
4916 4025 0.052632
4916 4215 0.045455
4916 4247 0.041667
4916 4267 0.041667
4916 4282 0.040000
4916 4295 0.040000
4916 4450 0.034483
4916 4473 0.034483
4916 4520 0.032258
4916 4587 0.030303
4916 4619 0.029412
4916 4718 0.025641
4916 4739 0.025641
4916 4740 0.025641
4916 4803 0.023256
4916 4817 0.025000
4916 4841 0.022222
4916 4876 0.020833
4916 4888 0.020408
4916 4894 0.020408
4916 4933 0.018868
4916 4950 0.018182
4916 4974 0.017241
8 3833 0.055556
8 4744 0.025000
8 4786 0.023810
8 4921 0.019231
8 4964 0.017857
8 4974 0.017241
3833 8 0.166667
3833 2318 0.111111
3833 2987 0.083333
3833 3143 0.076923
3833 3487 0.066667
3833 4053 0.050000
3833 4184 0.045455
3833 4246 0.041667
3833 4448 0.034483
3833 4582 0.030303
3833 4593 0.030303
3833 4616 0.029412
3833 4684 0.027027
3833 4730 0.025641
3833 4924 0.019231
3833 4980 0.017241
3833 4986 0.016949
3833 4998 0.016667
4744 8 0.166667
4744 41 0.166667
4744 324 0.166667
4744 326 0.166667
4744 784 0.166667
4744 836 0.166667
4744 1023 0.142857
4744 1056 0.142857
4744 1057 0.142857
4744 1255 0.142857
4744 1295 0.142857
4744 1441 0.142857
4744 1579 0.125000
4744 1733 0.125000
4744 1925 0.125000
4744 2213 0.111111
4744 2389 0.100000
4744 2583 0.100000
4744 2722 0.090909
4744 2822 0.090909
4744 2933 0.083333
4744 3563 0.066667
4744 3640 0.062500
4744 3647 0.062500
4744 3684 0.062500
4744 3913 0.052632
4744 4045 0.050000
4744 4062 0.050000
4744 4092 0.047619
4744 4102 0.047619
4744 4331 0.038462
4744 4540 0.032258
4744 4566 0.031250
4744 4597 0.030303
4744 4698 0.026316
4744 4717 0.025641
4744 4786 0.023810
4744 4921 0.019231
4744 4964 0.017857
4744 4974 0.017241
4786 8 0.166667
4786 26 0.166667
4786 836 0.166667
4786 944 0.142857
4786 1024 0.142857
4786 1056 0.142857
4786 1099 0.142857
4786 1255 0.142857
4786 1267 0.142857
4786 1295 0.142857
4786 1441 0.142857
4786 1619 0.125000
4786 1733 0.125000
4786 1925 0.125000
4786 2213 0.111111
4786 2348 0.100000
4786 2822 0.090909
4786 2933 0.083333
4786 3413 0.071429
4786 3563 0.066667
4786 3640 0.062500
4786 3647 0.062500
4786 3684 0.062500
4786 3750 0.058824
4786 3913 0.052632
4786 3937 0.052632
4786 3989 0.052632
4786 4045 0.050000
4786 4049 0.050000
4786 4062 0.050000
4786 4092 0.047619
4786 4102 0.047619
4786 4331 0.038462
4786 4540 0.032258
4786 4566 0.031250
4786 4597 0.030303
4786 4717 0.025641
4786 4744 0.025000
4786 4847 0.023810
4786 4921 0.019231
4786 4964 0.017857
4786 4974 0.017241
4921 8 0.166667
4921 41 0.166667
4921 180 0.166667
4921 309 0.166667
4921 324 0.166667
4921 326 0.166667
4921 736 0.166667
4921 739 0.166667
4921 784 0.166667
4921 836 0.166667
4921 944 0.142857
4921 1023 0.142857
4921 1024 0.142857
4921 1056 0.142857
4921 1063 0.142857
4921 1099 0.142857
4921 1255 0.142857
4921 1256 0.142857
4921 1267 0.142857
4921 1441 0.142857
4921 1619 0.125000
4921 1733 0.125000
4921 1845 0.125000
4921 1925 0.125000
4921 2213 0.111111
4921 2348 0.100000
4921 2447 0.100000
4921 2583 0.100000
4921 2722 0.090909
4921 2822 0.090909
4921 2933 0.083333
4921 3563 0.066667
4921 3640 0.062500
4921 3647 0.062500
4921 3684 0.062500
4921 3750 0.058824
4921 3913 0.052632
4921 4045 0.050000
4921 4062 0.050000
4921 4092 0.047619
4921 4102 0.047619
4921 4331 0.038462
4921 4378 0.037037
4921 4540 0.032258
4921 4566 0.031250
4921 4597 0.030303
4921 4717 0.025641
4921 4744 0.025000
4921 4786 0.023810
4921 4847 0.023810
4921 4964 0.017857
4921 4974 0.017241
4964 8 0.166667
4964 26 0.166667
4964 41 0.166667
4964 324 0.166667
4964 326 0.166667
4964 736 0.166667
4964 739 0.166667
4964 784 0.166667
4964 836 0.166667
4964 944 0.142857
4964 1023 0.142857
4964 1024 0.142857
4964 1056 0.142857
4964 1099 0.142857
4964 1255 0.142857
4964 1256 0.142857
4964 1267 0.142857
4964 1295 0.142857
4964 1441 0.142857
4964 1619 0.125000
4964 1733 0.125000
4964 1773 0.125000
4964 1845 0.125000
4964 1925 0.125000
4964 2213 0.111111
4964 2348 0.100000
4964 2401 0.100000
4964 2583 0.100000
4964 2722 0.090909
4964 2822 0.090909
4964 2933 0.083333
4964 3034 0.083333
4964 3563 0.066667
4964 3640 0.062500
4964 3647 0.062500
4964 3684 0.062500
4964 3750 0.058824
4964 3913 0.052632
4964 4045 0.050000
