5001 35892
2915 2720 0.090909
2915 3194 0.076923
2915 3570 0.066667
2915 3613 0.062500
3050 2 0.166667
3050 401 0.166667
3050 1838 0.125000
3050 1901 0.125000
3050 1960 0.125000
3050 2039 0.111111
3050 2510 0.100000
3050 2690 0.090909
3050 2720 0.090909
3050 3194 0.076923
3050 3570 0.066667
3050 3613 0.062500
3194 2 0.166667
3194 401 0.166667
3194 1838 0.125000
3194 1901 0.125000
3194 1960 0.125000
3194 2039 0.111111
3194 2613 0.100000
3194 2690 0.090909
3194 2720 0.090909
3194 2915 0.083333
3194 3050 0.083333
3194 3570 0.066667
3194 3613 0.062500
3570 2 0.166667
3570 401 0.166667
3570 663 0.166667
3570 732 0.166667
3570 1838 0.125000
3570 1901 0.125000
3570 1960 0.125000
3570 2039 0.111111
3570 2510 0.100000
3570 2613 0.100000
3570 2720 0.090909
3570 2915 0.083333
3570 3050 0.083333
3570 3194 0.076923
3570 3613 0.062500
3 4735 0.025641
3 4903 0.020000
3 4938 0.018868
3 4969 0.017544
3 4984 0.017241
3 4996 0.016667
4735 3 0.166667
4735 746 0.166667
4735 985 0.142857
4735 1116 0.142857
4735 1270 0.142857
4735 1298 0.142857
4735 1879 0.125000
4735 2155 0.111111
4735 2374 0.100000
4735 2469 0.100000
4735 2601 0.100000
4735 2890 0.090909
4735 3098 0.083333
4735 3309 0.071429
4735 3359 0.071429
4735 3650 0.062500
4735 3679 0.062500
4735 3799 0.058824
4735 3829 0.055556
4735 3958 0.052632
4735 3992 0.050000
4735 4037 0.050000
4735 4120 0.047619
4735 4278 0.040000
4735 4298 0.047619
4735 4346 0.038462
4735 4436 0.035714
4735 4607 0.030303
4735 4642 0.028571
4735 4649 0.027778
4735 4698 0.026316
4735 4720 0.025641
4735 4791 0.023810
4735 4903 0.020000
4735 4938 0.018868
4735 4940 0.018868
4735 4969 0.017544
4735 4984 0.017241
4735 4996 0.016667
4903 3 0.166667
4903 120 0.166667
4903 233 0.166667
4903 932 0.142857
4903 985 0.142857
4903 1189 0.142857
4903 1213 0.142857
4903 1218 0.142857
4903 1261 0.142857
4903 1298 0.142857
4903 1443 0.142857
4903 1735 0.125000
4903 1879 0.125000
4903 2155 0.111111
4903 2274 0.111111
4903 2374 0.100000
4903 2469 0.100000
4903 2601 0.100000
4903 2876 0.090909
4903 2890 0.090909
4903 3098 0.083333
4903 3262 0.076923
4903 3309 0.071429
4903 3359 0.071429
4903 3509 0.066667
4903 3650 0.062500
4903 3679 0.062500
4903 3799 0.058824
4903 3829 0.055556
4903 3958 0.052632
4903 3992 0.050000
4903 4037 0.050000
4903 4120 0.047619
4903 4166 0.045455
4903 4278 0.040000
4903 4298 0.047619
4903 4346 0.038462
4903 4436 0.035714
4903 4607 0.030303
4903 4642 0.028571
4903 4649 0.027778
4903 4698 0.026316
4903 4720 0.025641
4903 4735 0.025641
4903 4791 0.023810
4903 4938 0.018868
4903 4940 0.018868
4903 4969 0.017544
4903 4984 0.017241
4903 4996 0.016667
4938 3 0.166667
4938 120 0.166667
4938 136 0.166667
4938 161 0.166667
4938 233 0.166667
4938 932 0.142857
4938 985 0.142857
4938 1116 0.142857
4938 1134 0.142857
4938 1147 0.142857
4938 1189 0.142857
4938 1218 0.142857
4938 1261 0.142857
4938 1735 0.125000
4938 1879 0.125000
4938 2155 0.111111
4938 2274 0.111111
4938 2374 0.100000
4938 2427 0.100000
4938 2469 0.100000
4938 2601 0.100000
4938 2876 0.090909
4938 2890 0.090909
4938 3098 0.083333
4938 3262 0.076923
4938 3309 0.071429
4938 3359 0.071429
4938 3509 0.066667
4938 3650 0.062500
4938 3679 0.062500
4938 3799 0.058824
4938 3829 0.055556
4938 3958 0.052632
4938 3992 0.050000
4938 4037 0.050000
4938 4120 0.047619
4938 4166 0.045455
4938 4278 0.040000
4938 4298 0.047619
4938 4346 0.038462
4938 4436 0.035714
4938 4607 0.030303
4938 4642 0.028571
4938 4649 0.027778
4938 4698 0.026316
4938 4720 0.025641
4938 4735 0.025641
4938 4791 0.023810
4938 4903 0.020000
4938 4940 0.018868
4938 4969 0.017544
4938 4984 0.017241
4938 4996 0.016667
4969 3 0.166667
4969 120 0.166667
4969 136 0.166667
4969 161 0.166667
4969 233 0.166667
4969 290 0.166667
4969 746 0.166667
4969 932 0.142857
4969 985 0.142857
4969 1116 0.142857
4969 1134 0.142857
4969 1147 0.142857
4969 1189 0.142857
4969 1213 0.142857
4969 1218 0.142857
4969 1261 0.142857
4969 1270 0.142857
4969 1298 0.142857
4969 1443 0.142857
4969 1735 0.125000
4969 2155 0.111111
4969 2274 0.111111
4969 2374 0.100000
4969 2469 0.100000
4969 2601 0.100000
4969 2876 0.090909
4969 2890 0.090909
4969 3098 0.083333
4969 3262 0.076923
4969 3309 0.071429
4969 3359 0.071429
4969 3509 0.066667
4969 3650 0.062500
4969 3679 0.062500
4969 3799 0.058824
4969 3829 0.055556
4969 3958 0.052632
4969 3992 0.050000
4969 4037 0.050000
4969 4120 0.047619
4969 4166 0.045455
4969 4278 0.040000
4969 4298 0.047619
4969 4346 0.038462
4969 4436 0.035714
4969 4607 0.030303
4969 4642 0.028571
4969 4649 0.027778
4969 4698 0.026316
4969 4720 0.025641
4969 4735 0.025641
4969 4791 0.023810
4969 4903 0.020000
4969 4938 0.018868
4969 4940 0.018868
4969 4984 0.017241
4969 4996 0.016667
4984 3 0.166667
4984 120 0.166667
4984 136 0.166667
4984 161 0.166667
4984 233 0.166667
4984 290 0.166667
4984 746 0.166667
4984 932 0.142857
4984 985 0.142857
4984 1116 0.142857
4984 1134 0.142857
4984 1147 0.142857
4984 1213 0.142857
4984 1218 0.142857
4984 1261 0.142857
4984 1270 0.142857
4984 1298 0.142857
4984 1418 0.142857
4984 1443 0.142857
4984 1735 0.125000
4984 1879 0.125000
4984 2155 0.111111
4984 2274 0.111111
4984 2374 0.100000
4984 2469 0.100000
4984 2601 0.100000
4984 2876 0.090909
4984 2890 0.090909
4984 3098 0.083333
4984 3262 0.076923
4984 3309 0.071429
4984 3359 0.071429
4984 3509 0.066667
4984 3650 0.062500
4984 3679 0.062500
4984 3799 0.058824
4984 3829 0.055556
4984 3958 0.052632
4984 3992 0.050000
4984 4037 0.050000
4984 4120 0.047619
4984 4166 0.045455
4984 4278 0.040000
4984 4298 0.047619
4984 4346 0.038462
4984 4436 0.035714
4984 4607 0.030303
4984 4642 0.028571
4984 4649 0.027778
4984 4698 0.026316
4984 4720 0.025641
4984 4735 0.025641
4984 4791 0.023810
4984 4903 0.020000
4984 4938 0.018868
4984 4940 0.018868
4984 4969 0.017544
4984 4996 0.016667
4996 3 0.166667
4996 120 0.166667
4996 136 0.166667
4996 161 0.166667
4996 233 0.166667
4996 290 0.166667
4996 746 0.166667
4996 932 0.142857
4996 985 0.142857
4996 1116 0.142857
4996 1134 0.142857
4996 1147 0.142857
4996 1189 0.142857
4996 1213 0.142857
4996 1218 0.142857
4996 1261 0.142857
4996 1270 0.142857
4996 1298 0.142857
4996 1443 0.142857
4996 1689 0.125000
4996 1735 0.125000
4996 1879 0.125000
4996 2155 0.111111
4996 2274 0.111111
4996 2374 0.100000
4996 2469 0.100000
4996 2601 0.100000
4996 2876 0.090909
4996 2890 0.090909
4996 3098 0.083333
4996 3262 0.076923
4996 3309 0.071429
4996 3359 0.071429
4996 3509 0.066667
4996 3650 0.062500
4996 3679 0.062500
4996 3799 0.058824
4996 3829 0.055556
4996 3958 0.052632
4996 3992 0.050000
4996 4037 0.050000
4996 4120 0.047619
4996 4166 0.045455
4996 4278 0.040000
4996 4298 0.047619
4996 4346 0.038462
4996 4436 0.035714
4996 4599 0.030303
4996 4607 0.030303
4996 4642 0.028571
4996 4649 0.027778
4996 4698 0.026316
4996 4720 0.025641
4996 4735 0.025641
4996 4791 0.023810
4996 4903 0.020000
4996 4938 0.018868
4996 4940 0.018868
4996 4969 0.017544
4996 4984 0.017241
4 3464 0.066667
4 3721 0.058824
4 4097 0.047619
4 4907 0.020000
4 4944 0.018519
4 4946 0.018519
3464 4 0.166667
3464 168 0.166667
3464 1500 0.142857
3464 2447 0.100000
3464 3546 0.066667
3464 3721 0.058824
3464 4119 0.047619
3464 4256 0.041667
3464 4522 0.032258
3464 4576 0.031250
3464 4584 0.030303
3464 4866 0.021277
3464 4907 0.020000
3464 4944 0.018519
3464 4946 0.018519
3721 4 0.166667
3721 2391 0.100000
3721 2642 0.100000
3721 2713 0.090909
3721 3048 0.083333
3721 3464 0.066667
3721 4028 0.050000
3721 4047 0.050000
3721 4097 0.047619
3721 4163 0.045455
3721 4522 0.032258
3721 4576 0.031250
3721 4584 0.030303
3721 4866 0.021277
3721 4907 0.020000
3721 4944 0.018519
3721 4946 0.018519
4097 4 0.166667
4097 1785 0.125000
4097 1957 0.125000
4097 2391 0.100000
4097 2447 0.100000
4097 3165 0.076923
4097 3546 0.066667
4097 3572 0.066667
4097 3629 0.062500
4097 3721 0.058824
4097 3875 0.055556
4097 4028 0.050000
4097 4047 0.050000
4097 4119 0.047619
4097 4163 0.045455
4097 4522 0.032258
4097 4584 0.030303
4097 4866 0.021277
4097 4907 0.020000
4097 4944 0.018519
4097 4946 0.018519
4907 4 0.166667
4907 40 0.166667
4907 78 0.166667
4907 109 0.166667
4907 168 0.166667
4907 657 0.166667
4907 659 0.166667
4907 759 0.166667
4907 905 0.142857
4907 1180 0.142857
4907 1188 0.142857
4907 1292 0.142857
4907 1500 0.142857
4907 1766 0.125000
4907 1785 0.125000
4907 1870 0.125000
4907 1957 0.125000
4907 2026 0.111111
4907 2043 0.111111
4907 2182 0.111111
4907 2391 0.100000
4907 2447 0.100000
4907 2459 0.100000
4907 2529 0.100000
4907 2642 0.100000
4907 2713 0.090909
4907 3048 0.083333
4907 3165 0.076923
4907 3258 0.076923
4907 3338 0.071429
4907 3464 0.066667
4907 3516 0.066667
4907 3546 0.066667
4907 3572 0.066667
4907 3629 0.062500
4907 3721 0.058824
4907 3766 0.058824
4907 3875 0.055556
4907 4028 0.050000
4907 4047 0.050000
4907 4097 0.047619
4907 4119 0.047619
4907 4163 0.045455
4907 4256 0.041667
4907 4522 0.032258
4907 4576 0.031250
4907 4584 0.030303
4907 4866 0.021277
4907 4944 0.018519
4907 4946 0.018519
4944 4 0.166667
4944 40 0.166667
4944 78 0.166667
4944 109 0.166667
4944 168 0.166667
4944 209 0.166667
4944 639 0.166667
4944 657 0.166667
4944 659 0.166667
4944 759 0.166667
4944 905 0.142857
4944 1180 0.142857
4944 1188 0.142857
4944 1292 0.142857
4944 1500 0.142857
4944 1766 0.125000
4944 1785 0.125000
4944 1797 0.125000
4944 1870 0.125000
4944 1957 0.125000
4944 2026 0.111111
4944 2043 0.111111
4944 2182 0.111111
4944 2391 0.100000
4944 2447 0.100000
4944 2459 0.100000
4944 2529 0.100000
4944 2603 0.100000
4944 2642 0.100000
4944 2713 0.090909
4944 3048 0.083333
4944 3165 0.076923
4944 3258 0.076923
4944 3338 0.071429
4944 3464 0.066667
4944 3516 0.066667
4944 3546 0.066667
4944 3572 0.066667
4944 3629 0.062500
4944 3721 0.058824
4944 3766 0.058824
4944 3875 0.055556
4944 4028 0.050000
4944 4047 0.050000
4944 4097 0.047619
4944 4119 0.047619
4944 4163 0.045455
4944 4256 0.041667
4944 4522 0.032258
4944 4576 0.031250
4944 4584 0.030303
4944 4866 0.021277
4944 4907 0.020000
4944 4946 0.018519
4946 4 0.166667
4946 40 0.166667
4946 78 0.166667
4946 109 0.166667
4946 168 0.166667
4946 209 0.166667
4946 639 0.166667
4946 657 0.166667
4946 659 0.166667
4946 759 0.166667
4946 905 0.142857
4946 1180 0.142857
4946 1188 0.142857
4946 1292 0.142857
4946 1500 0.142857
4946 1692 0.125000
4946 1766 0.125000
4946 1785 0.125000
4946 1870 0.125000
4946 1957 0.125000
4946 2026 0.111111
4946 2043 0.111111
4946 2182 0.111111
4946 2391 0.100000
4946 2447 0.100000
4946 2459 0.100000
4946 2529 0.100000
4946 2603 0.100000
4946 2642 0.100000
4946 2713 0.090909
4946 3048 0.083333
4946 3165 0.076923
4946 3258 0.076923
4946 3338 0.071429
4946 3464 0.066667
4946 3516 0.066667
4946 3546 0.066667
4946 3572 0.066667
4946 3629 0.062500
4946 3721 0.058824
4946 3766 0.058824
4946 3875 0.055556
4946 4028 0.050000
4946 4047 0.050000
4946 4097 0.047619
4946 4119 0.047619
4946 4163 0.045455
4946 4256 0.041667
4946 4522 0.032258
4946 4576 0.031250
4946 4584 0.030303
4946 4866 0.021277
4946 4907 0.020000
4946 4944 0.018519
5 260 0.166667
5 580 0.166667
5 1457 0.142857
5 3332 0.071429
5 3671 0.062500
5 3950 0.052632
260 5 0.166667
260 1009 0.142857
260 2124 0.111111
260 2938 0.083333
260 3671 0.062500
260 4802 0.023256
580 5 0.166667
580 1551 0.125000
580 2124 0.111111
580 2442 0.100000
580 2938 0.083333
580 3671 0.062500
1457 5 0.166667
1457 885 0.142857
1457 1551 0.125000
1457 1956 0.125000
1457 2442 0.100000
1457 2577 0.100000
1457 3332 0.071429
3332 5 0.166667
3332 885 0.142857
3332 1009 0.142857
3332 1128 0.142857
3332 1457 0.142857
3332 1912 0.125000
3332 1956 0.125000
3332 2124 0.111111
3332 2442 0.100000
3332 2577 0.100000
3332 2729 0.090909
3332 2938 0.083333
3332 3671 0.062500
3332 3950 0.052632
3671 5 0.166667
3671 260 0.166667
3671 580 0.166667
3671 810 0.166667
3671 885 0.142857
3671 1128 0.142857
3671 1551 0.125000
3671 1912 0.125000
3671 1956 0.125000
3671 2124 0.111111
3671 2442 0.100000
3671 2577 0.100000
3671 2729 0.090909
3671 2938 0.083333
3671 3332 0.071429
3671 3950 0.052632
3950 5 0.166667
3950 86 0.166667
3950 1912 0.125000
3950 1923 0.125000
3950 1993 0.111111
3950 2175 0.111111
3950 3332 0.071429
3950 3671 0.062500
3950 3715 0.058824
3950 3886 0.055556
3950 4046 0.050000
3950 4306 0.038462
3950 4492 0.033333
3950 4726 0.025641
3950 4764 0.024390
3950 4785 0.023810
3950 4840 0.022222
3950 4855 0.021739
3950 4998 0.016667
6 1380 0.142857
6 4127 0.047619
6 4426 0.035714
6 4613 0.029412
6 4761 0.024390
6 4950 0.018182
1380 6 0.166667
1380 115 0.166667
1380 2992 0.083333
1380 4381 0.037037
1380 4738 0.025641
1380 4761 0.024390
1380 4950 0.018182
4127 6 0.166667
4127 197 0.166667
4127 279 0.166667
4127 1000 0.142857
4127 1464 0.142857
4127 2302 0.111111
4127 2453 0.100000
4127 2865 0.090909
4127 3782 0.058824
4127 4107 0.047619
4127 4265 0.041667
4127 4333 0.038462
4127 4335 0.038462
4127 4426 0.035714
4127 4613 0.029412
4127 4635 0.028571
4127 4641 0.028571
4127 4678 0.027027
4127 4738 0.025641
4127 4761 0.024390
4127 4950 0.018182
4426 6 0.166667
4426 231 0.166667
4426 619 0.166667
4426 901 0.142857
4426 1000 0.142857
4426 1039 0.142857
4426 1990 0.111111
4426 2472 0.100000
4426 2474 0.100000
4426 2621 0.100000
4426 2924 0.083333
4426 3118 0.076923
4426 3532 0.066667
4426 3545 0.066667
4426 3706 0.058824
4426 3768 0.058824
4426 4107 0.047619
4426 4127 0.047619
4426 4250 0.041667
4426 4265 0.041667
4426 4308 0.038462
4426 4317 0.038462
4426 4381 0.037037
4426 4641 0.028571
4426 4738 0.025641
4426 4761 0.024390
4426 4885 0.020408
4426 4950 0.018182
4613 6 0.166667
4613 197 0.166667
4613 901 0.142857
4613 1410 0.142857
4613 1530 0.125000
4613 1670 0.125000
4613 1764 0.125000
4613 1990 0.111111
4613 2220 0.111111
4613 2302 0.111111
4613 2621 0.100000
4613 2696 0.090909
4613 2865 0.090909
4613 3226 0.076923
4613 3485 0.066667
4613 3532 0.066667
4613 3867 0.055556
4613 4107 0.047619
4613 4127 0.047619
4613 4250 0.041667
4613 4265 0.041667
4613 4308 0.038462
4613 4317 0.038462
4613 4333 0.038462
4613 4338 0.038462
4613 4419 0.035714
4613 4463 0.034483
4613 4635 0.028571
4613 4641 0.028571
4613 4678 0.027027
4613 4738 0.025641
4613 4761 0.024390
4613 4885 0.020408
4613 4950 0.018182
4761 6 0.166667
4761 197 0.166667
4761 231 0.166667
4761 781 0.166667
4761 914 0.142857
4761 936 0.142857
4761 1209 0.142857
4761 1380 0.142857
4761 1464 0.142857
4761 1764 0.125000
4761 1807 0.125000
4761 2158 0.111111
4761 2222 0.111111
4761 2472 0.100000
4761 2777 0.090909
4761 2992 0.083333
4761 3118 0.076923
4761 3226 0.076923
4761 3243 0.076923
4761 3532 0.066667
4761 3545 0.066667
4761 3768 0.058824
4761 3782 0.058824
4761 3867 0.055556
4761 4107 0.047619
4761 4127 0.047619
4761 4250 0.041667
4761 4265 0.041667
4761 4308 0.038462
4761 4317 0.038462
4761 4333 0.038462
4761 4338 0.038462
4761 4381 0.037037
4761 4426 0.035714
4761 4463 0.034483
4761 4613 0.029412
4761 4635 0.028571
4761 4641 0.028571
4761 4678 0.027027
4761 4885 0.020408
4761 4950 0.018182
4950 6 0.166667
4950 279 0.166667
4950 619 0.166667
4950 781 0.166667
4950 901 0.142857
4950 914 0.142857
4950 936 0.142857
4950 1000 0.142857
4950 1039 0.142857
4950 1131 0.142857
4950 1209 0.142857
4950 1310 0.142857
4950 1380 0.142857
4950 1410 0.142857
4950 1464 0.142857
4950 1670 0.125000
4950 1764 0.125000
4950 1816 0.125000
4950 1990 0.111111
4950 2158 0.111111
4950 2453 0.100000
4950 2472 0.100000
4950 2474 0.100000
4950 2621 0.100000
4950 2858 0.090909
4950 2865 0.090909
4950 2992 0.083333
4950 3118 0.076923
4950 3226 0.076923
4950 3243 0.076923
4950 3485 0.066667
4950 3532 0.066667
4950 3545 0.066667
4950 3706 0.058824
4950 3768 0.058824
4950 4107 0.047619
4950 4127 0.047619
4950 4209 0.043478
4950 4250 0.041667
4950 4265 0.041667
4950 4308 0.038462
4950 4317 0.038462
4950 4333 0.038462
4950 4335 0.038462
4950 4338 0.038462
4950 4381 0.037037
4950 4419 0.035714
4950 4426 0.035714
4950 4463 0.034483
4950 4613 0.029412
4950 4635 0.028571
4950 4641 0.028571
4950 4738 0.025641
4950 4761 0.024390
4950 4885 0.020408
7 3748 0.058824
7 4045 0.050000
7 4243 0.041667
7 4411 0.035714
7 4473 0.034483
7 4554 0.031250
3748 7 0.166667
3748 288 0.166667
3748 965 0.142857
3748 969 0.142857
3748 1384 0.142857
3748 1585 0.125000
3748 1814 0.125000
3748 2807 0.090909
3748 3623 0.062500
3748 3807 0.058824
3748 3852 0.055556
3748 3921 0.052632
3748 4004 0.050000
3748 4045 0.050000
3748 4243 0.041667
3748 4473 0.034483
3748 4554 0.031250
4045 7 0.166667
4045 288 0.166667
4045 852 0.142857
4045 969 0.142857
4045 1384 0.142857
4045 2685 0.090909
4045 2807 0.090909
4045 2895 0.090909
4045 3012 0.083333
4045 3222 0.076923
4045 3685 0.062500
4045 3748 0.058824
4045 3807 0.058824
4045 3852 0.055556
4045 3921 0.052632
4045 4004 0.050000
4045 4243 0.041667
4045 4411 0.035714
4045 4473 0.034483
4045 4554 0.031250
4243 7 0.166667
4243 195 0.166667
4243 270 0.166667
4243 288 0.166667
4243 448 0.166667
4243 596 0.166667
4243 965 0.142857
4243 1437 0.142857
4243 1476 0.142857
4243 1585 0.125000
4243 1761 0.125000
4243 2685 0.090909
4243 2895 0.090909
4243 3028 0.083333
4243 3222 0.076923
4243 3623 0.062500
4243 3685 0.062500
4243 3748 0.058824
4243 3807 0.058824
4243 3852 0.055556
4243 4045 0.050000
4243 4411 0.035714
4243 4473 0.034483
4243 4554 0.031250
4411 7 0.166667
4411 195 0.166667
4411 270 0.166667
4411 284 0.166667
4411 448 0.166667
4411 596 0.166667
4411 969 0.142857
4411 1384 0.142857
4411 1476 0.142857
4411 1559 0.125000
4411 1585 0.125000
4411 1814 0.125000
4411 2452 0.100000
4411 2685 0.090909
4411 2807 0.090909
4411 2895 0.090909
4411 3012 0.083333
4411 3028 0.083333
4411 3222 0.076923
4411 3418 0.071429
4411 3623 0.062500
4411 3852 0.055556
4411 3921 0.052632
4411 4004 0.050000
4411 4045 0.050000
4411 4243 0.041667
4411 4473 0.034483
4411 4554 0.031250
4473 7 0.166667
4473 195 0.166667
4473 210 0.166667
4473 284 0.166667
4473 297 0.166667
4473 965 0.142857
4473 1384 0.142857
4473 1437 0.142857
4473 1476 0.142857
4473 1559 0.125000
4473 1585 0.125000
4473 1761 0.125000
4473 1814 0.125000
4473 2452 0.100000
4473 2685 0.090909
4473 2807 0.090909
4473 3012 0.083333
4473 3222 0.076923
4473 3418 0.071429
4473 3623 0.062500
4473 3685 0.062500
4473 3748 0.058824
4473 3852 0.055556
4473 3921 0.052632
4473 4004 0.050000
4473 4045 0.050000
4473 4243 0.041667
4473 4411 0.035714
4473 4554 0.031250
4554 7 0.166667
4554 195 0.166667
4554 210 0.166667
4554 288 0.166667
4554 297 0.166667
4554 448 0.166667
4554 596 0.166667
4554 965 0.142857
4554 1384 0.142857
4554 1437 0.142857
4554 1559 0.125000
4554 1585 0.125000
4554 1761 0.125000
4554 2452 0.100000
4554 2685 0.090909
4554 2807 0.090909
4554 2895 0.090909
4554 3012 0.083333
4554 3028 0.083333
4554 3222 0.076923
4554 3418 0.071429
4554 3623 0.062500
4554 3685 0.062500
4554 3748 0.058824
4554 3807 0.058824
4554 3852 0.055556
4554 3921 0.052632
4554 4004 0.050000
4554 4045 0.050000
4554 4243 0.041667
4554 4411 0.035714
4554 4473 0.034483
8 2187 0.111111
8 2766 0.090909
8 2770 0.090909
8 3519 0.066667
8 3667 0.062500
8 3797 0.058824
2187 8 0.166667
2187 36 0.166667
2187 909 0.142857
2187 2037 0.111111
2187 2293 0.111111
2187 2919 0.083333
2187 3519 0.066667
2187 3667 0.062500
2187 3797 0.058824
2766 8 0.166667
2766 761 0.166667
2766 909 0.142857
2766 1991 0.111111
2766 2037 0.111111
2766 2293 0.111111
2766 2625 0.100000
2766 2770 0.090909
2766 3519 0.066667
2766 3667 0.062500
2766 3797 0.058824
2770 8 0.166667
2770 792 0.166667
2770 1257 0.142857
2770 1991 0.111111
2770 2037 0.111111
2770 2625 0.100000
2770 2766 0.090909
2770 2919 0.083333
2770 3519 0.066667
2770 3667 0.062500
2770 3797 0.058824
3519 8 0.166667
3519 36 0.166667
3519 457 0.166667
3519 792 0.166667
3519 909 0.142857
3519 1257 0.142857
3519 1991 0.111111
3519 2037 0.111111
3519 2187 0.111111
3519 2625 0.100000
3519 2766 0.090909
3519 2770 0.090909
3519 2919 0.083333
3519 3667 0.062500
3519 3797 0.058824
3667 8 0.166667
3667 36 0.166667
3667 457 0.166667
3667 761 0.166667
3667 909 0.142857
3667 1257 0.142857
3667 1991 0.111111
3667 2037 0.111111
3667 2187 0.111111
3667 2293 0.111111
3667 2625 0.100000
3667 2766 0.090909
3667 2770 0.090909
3667 2919 0.083333
3667 3519 0.066667
3667 3797 0.058824
3797 8 0.166667
3797 36 0.166667
3797 457 0.166667
3797 761 0.166667
3797 792 0.166667
3797 909 0.142857
3797 1257 0.142857
3797 1991 0.111111
3797 2037 0.111111
3797 2187 0.111111
3797 2293 0.111111
3797 2625 0.100000
3797 2766 0.090909
3797 2770 0.090909
3797 2919 0.083333
3797 3519 0.066667
3797 3667 0.062500
9 2716 0.090909
9 4626 0.029412
9 4706 0.026316
9 4896 0.020000
9 4958 0.018182
9 4994 0.016667
2716 9 0.166667
2716 3740 0.058824
2716 3935 0.052632
2716 4248 0.041667
2716 4500 0.033333
2716 4626 0.029412
2716 4706 0.026316
2716 4825 0.022727
2716 4896 0.020000
2716 4930 0.018868
2716 4958 0.018182
4626 9 0.166667
4626 296 0.166667
4626 875 0.142857
4626 986 0.142857
4626 1268 0.142857
4626 1287 0.142857
4626 1529 0.125000
4626 1737 0.125000
4626 1848 0.125000
4626 1896 0.125000
4626 1931 0.125000
4626 1962 0.125000
4626 2378 0.100000
4626 2716 0.090909
4626 3346 0.071429
4626 3704 0.058824
4626 3740 0.058824
4626 3775 0.058824
4626 3935 0.052632
4626 3963 0.052632
4626 4122 0.047619
4626 4248 0.041667
4626 4260 0.041667
4626 4416 0.035714
4626 4500 0.033333
4626 4625 0.029412
4626 4645 0.028571
4626 4706 0.026316
4626 4825 0.022727
4626 4884 0.020408
4626 4896 0.020000
4626 4930 0.018868
4626 4958 0.018182
4626 4994 0.016667
4706 9 0.166667
4706 55 0.166667
4706 358 0.166667
4706 912 0.142857
4706 952 0.142857
4706 1268 0.142857
4706 1529 0.125000
4706 1896 0.125000
4706 1931 0.125000
4706 2028 0.111111
4706 2225 0.111111
4706 2378 0.100000
4706 2658 0.100000
4706 2716 0.090909
4706 2737 0.090909
4706 2741 0.090909
4706 2920 0.083333
4706 3306 0.071429
4706 3346 0.071429
4706 3746 0.058824
4706 3781 0.058824
4706 3916 0.052632
4706 3935 0.052632
4706 3963 0.052632
4706 4122 0.047619
4706 4205 0.043478
4706 4248 0.041667
4706 4274 0.040000
4706 4416 0.035714
4706 4625 0.029412
4706 4626 0.029412
4706 4645 0.028571
