5001 71770
4986 4987 0.016949
4986 4994 0.016667
4987 1 0.166667
4987 135 0.166667
4987 226 0.166667
4987 424 0.166667
4987 661 0.166667
4987 888 0.142857
4987 923 0.142857
4987 1235 0.142857
4987 1269 0.142857
4987 1321 0.142857
4987 1471 0.142857
4987 1520 0.125000
4987 1606 0.125000
4987 1615 0.125000
4987 1655 0.125000
4987 1906 0.125000
4987 1992 0.111111
4987 2050 0.111111
4987 2113 0.111111
4987 2210 0.111111
4987 2338 0.100000
4987 2603 0.100000
4987 2643 0.100000
4987 2663 0.100000
4987 2835 0.090909
4987 2859 0.090909
4987 2866 0.090909
4987 3071 0.083333
4987 3208 0.076923
4987 3279 0.076923
4987 3346 0.071429
4987 3531 0.066667
4987 3544 0.066667
4987 3676 0.062500
4987 3752 0.058824
4987 3791 0.058824
4987 3872 0.055556
4987 4001 0.050000
4987 4134 0.050000
4987 4315 0.050000
4987 4377 0.050000
4987 4403 0.038462
4987 4406 0.035714
4987 4503 0.033333
4987 4519 0.032258
4987 4547 0.032258
4987 4608 0.030303
4987 4617 0.029412
4987 4625 0.029412
4987 4664 0.027778
4987 4789 0.023810
4987 4810 0.023256
4987 4873 0.020833
4987 4914 0.019608
4987 4920 0.019231
4987 4928 0.019231
4987 4984 0.017241
4987 4986 0.016949
4987 4994 0.016667
4994 1 0.166667
4994 135 0.166667
4994 424 0.166667
4994 498 0.166667
4994 661 0.166667
4994 734 0.166667
4994 888 0.142857
4994 923 0.142857
4994 1235 0.142857
4994 1321 0.142857
4994 1471 0.142857
4994 1520 0.125000
4994 1606 0.125000
4994 1615 0.125000
4994 1655 0.125000
4994 1801 0.125000
4994 1906 0.125000
4994 1992 0.111111
4994 2050 0.111111
4994 2113 0.111111
4994 2210 0.111111
4994 2252 0.111111
4994 2338 0.100000
4994 2603 0.100000
4994 2643 0.100000
4994 2835 0.090909
4994 2859 0.090909
4994 2866 0.090909
4994 3071 0.083333
4994 3208 0.076923
4994 3279 0.076923
4994 3346 0.071429
4994 3531 0.066667
4994 3544 0.066667
4994 3676 0.062500
4994 3752 0.058824
4994 3791 0.058824
4994 3872 0.055556
4994 4001 0.050000
4994 4134 0.050000
4994 4315 0.050000
4994 4377 0.050000
4994 4403 0.038462
4994 4406 0.035714
4994 4503 0.033333
4994 4519 0.032258
4994 4547 0.032258
4994 4608 0.030303
4994 4617 0.029412
4994 4625 0.029412
4994 4664 0.027778
4994 4789 0.023810
4994 4810 0.023256
4994 4873 0.020833
4994 4914 0.019608
4994 4920 0.019231
4994 4928 0.019231
4994 4984 0.017241
4994 4986 0.016949
4994 4987 0.016949
2 4397 0.037037
2 4593 0.030303
2 4706 0.026316
2 4793 0.023810
2 4798 0.023256
2 4857 0.021739
4397 2 0.166667
4397 981 0.142857
4397 1887 0.125000
4397 2350 0.100000
4397 2867 0.090909
4397 2872 0.090909
4397 3019 0.083333
4397 3250 0.076923
4397 3840 0.055556
4397 3932 0.052632
4397 3939 0.052632
4397 3972 0.052632
4397 4006 0.050000
4397 4095 0.047619
4397 4119 0.047619
4397 4174 0.045455
4397 4217 0.043478
4397 4284 0.040000
4397 4309 0.038462
4397 4557 0.031250
4397 4582 0.030303
4397 4593 0.030303
4397 4680 0.027027
4397 4706 0.026316
4397 4793 0.023810
4397 4798 0.023256
4397 4857 0.021739
4593 2 0.166667
4593 23 0.166667
4593 146 0.166667
4593 959 0.142857
4593 981 0.142857
4593 1162 0.142857
4593 1404 0.142857
4593 1988 0.111111
4593 2350 0.100000
4593 2573 0.100000
4593 2867 0.090909
4593 3238 0.076923
4593 3250 0.076923
4593 3649 0.062500
4593 3793 0.058824
4593 3840 0.055556
4593 3932 0.052632
4593 3939 0.052632
4593 3972 0.052632
4593 4006 0.050000
4593 4095 0.047619
4593 4119 0.047619
4593 4174 0.045455
4593 4217 0.043478
4593 4284 0.040000
4593 4397 0.037037
4593 4557 0.031250
4593 4582 0.030303
4593 4680 0.027027
4593 4706 0.026316
4593 4793 0.023810
4593 4798 0.023256
4593 4857 0.021739
4706 2 0.166667
4706 146 0.166667
4706 331 0.166667
4706 854 0.142857
4706 981 0.142857
4706 1322 0.142857
4706 1383 0.142857
4706 1659 0.125000
4706 1887 0.125000
4706 1910 0.125000
4706 1978 0.111111
4706 2350 0.100000
4706 2573 0.100000
4706 2867 0.090909
4706 2872 0.090909
4706 3019 0.083333
4706 3177 0.076923
4706 3238 0.076923
4706 3250 0.076923
4706 3649 0.062500
4706 3793 0.058824
4706 3840 0.055556
4706 3932 0.052632
4706 3939 0.052632
4706 3972 0.052632
4706 4095 0.047619
4706 4119 0.047619
4706 4174 0.045455
4706 4217 0.043478
4706 4284 0.040000
4706 4397 0.037037
4706 4557 0.031250
4706 4582 0.030303
4706 4593 0.030303
4706 4680 0.027027
4706 4793 0.023810
4706 4798 0.023256
4706 4857 0.021739
4793 2 0.166667
4793 269 0.166667
4793 331 0.166667
4793 854 0.142857
4793 959 0.142857
4793 1162 0.142857
4793 1383 0.142857
4793 1399 0.142857
4793 1659 0.125000
4793 1855 0.125000
4793 1887 0.125000
4793 1910 0.125000
4793 1978 0.111111
4793 2350 0.100000
4793 2573 0.100000
4793 2867 0.090909
4793 2872 0.090909
4793 3019 0.083333
4793 3177 0.076923
4793 3238 0.076923
4793 3250 0.076923
4793 3649 0.062500
4793 3793 0.058824
4793 3840 0.055556
4793 3932 0.052632
4793 3939 0.052632
4793 3972 0.052632
4793 4006 0.050000
4793 4095 0.047619
4793 4119 0.047619
4793 4174 0.045455
4793 4201 0.043478
4793 4217 0.043478
4793 4284 0.040000
4793 4397 0.037037
4793 4557 0.031250
4793 4582 0.030303
4793 4593 0.030303
4793 4680 0.027027
4793 4706 0.026316
4793 4798 0.023256
4793 4857 0.021739
4798 2 0.166667
4798 23 0.166667
4798 269 0.166667
4798 854 0.142857
4798 959 0.142857
4798 981 0.142857
4798 1162 0.142857
4798 1322 0.142857
4798 1383 0.142857
4798 1399 0.142857
4798 1659 0.125000
4798 1855 0.125000
4798 1887 0.125000
4798 1978 0.111111
4798 2350 0.100000
4798 2573 0.100000
4798 2867 0.090909
4798 2872 0.090909
4798 3019 0.083333
4798 3177 0.076923
4798 3238 0.076923
4798 3250 0.076923
4798 3649 0.062500
4798 3656 0.062500
4798 3793 0.058824
4798 3840 0.055556
4798 3932 0.052632
4798 3939 0.052632
4798 3972 0.052632
4798 4006 0.050000
4798 4095 0.047619
4798 4119 0.047619
4798 4174 0.045455
4798 4217 0.043478
4798 4284 0.040000
4798 4397 0.037037
4798 4557 0.031250
4798 4582 0.030303
4798 4593 0.030303
4798 4680 0.027027
4798 4706 0.026316
4798 4793 0.023810
4798 4857 0.021739
4857 2 0.166667
4857 23 0.166667
4857 146 0.166667
4857 269 0.166667
4857 331 0.166667
4857 854 0.142857
4857 959 0.142857
4857 1162 0.142857
4857 1322 0.142857
4857 1383 0.142857
4857 1399 0.142857
4857 1404 0.142857
4857 1637 0.125000
4857 1659 0.125000
4857 1855 0.125000
4857 1887 0.125000
4857 1910 0.125000
4857 1978 0.111111
4857 2350 0.100000
4857 2573 0.100000
4857 2867 0.090909
4857 2872 0.090909
4857 3019 0.083333
4857 3177 0.076923
4857 3238 0.076923
4857 3250 0.076923
4857 3649 0.062500
4857 3793 0.058824
4857 3840 0.055556
4857 3932 0.052632
4857 3939 0.052632
4857 3972 0.052632
4857 4006 0.050000
4857 4095 0.047619
4857 4119 0.047619
4857 4174 0.045455
4857 4217 0.043478
4857 4284 0.040000
4857 4397 0.037037
4857 4557 0.031250
4857 4582 0.030303
4857 4593 0.030303
4857 4680 0.027027
4857 4706 0.026316
4857 4793 0.023810
4857 4798 0.023256
3 4848 0.021739
3 4918 0.019608
3 4926 0.019231
3 4952 0.018182
3 4958 0.018182
3 4972 0.017544
4848 3 0.166667
4848 89 0.166667
4848 618 0.166667
4848 1050 0.142857
4848 1223 0.142857
4848 1330 0.142857
4848 1361 0.142857
4848 1452 0.142857
4848 1463 0.142857
4848 1594 0.125000
4848 1789 0.125000
4848 1880 0.125000
4848 2055 0.111111
4848 2196 0.111111
4848 2423 0.100000
4848 2442 0.100000
4848 2647 0.100000
4848 2842 0.090909
4848 2879 0.090909
4848 3015 0.083333
4848 3536 0.066667
4848 3582 0.062500
4848 3637 0.062500
4848 3665 0.062500
4848 3743 0.058824
4848 3837 0.055556
4848 4004 0.050000
4848 4011 0.050000
4848 4026 0.052632
4848 4042 0.050000
4848 4047 0.050000
4848 4129 0.047619
4848 4160 0.045455
4848 4236 0.041667
4848 4289 0.040000
4848 4323 0.038462
4848 4372 0.037037
4848 4711 0.026316
4848 4735 0.025641
4848 4750 0.025000
4848 4765 0.024390
4848 4918 0.019608
4848 4926 0.019231
4848 4952 0.018182
4848 4958 0.018182
4848 4972 0.017544
4918 3 0.166667
4918 84 0.166667
4918 89 0.166667
4918 218 0.166667
4918 618 0.166667
4918 869 0.142857
4918 1223 0.142857
4918 1330 0.142857
4918 1452 0.142857
4918 1463 0.142857
4918 1594 0.125000
4918 1789 0.125000
4918 1880 0.125000
4918 2055 0.111111
4918 2091 0.111111
4918 2196 0.111111
4918 2423 0.100000
4918 2442 0.100000
4918 2647 0.100000
4918 2879 0.090909
4918 3015 0.083333
4918 3293 0.071429
4918 3305 0.071429
4918 3324 0.071429
4918 3536 0.066667
4918 3539 0.066667
4918 3582 0.062500
4918 3637 0.062500
4918 3665 0.062500
4918 3668 0.062500
4918 3743 0.058824
4918 3837 0.055556
4918 4004 0.050000
4918 4011 0.050000
4918 4026 0.052632
4918 4042 0.050000
4918 4047 0.050000
4918 4129 0.047619
4918 4160 0.045455
4918 4236 0.041667
4918 4289 0.040000
4918 4372 0.037037
4918 4711 0.026316
4918 4735 0.025641
4918 4750 0.025000
4918 4765 0.024390
4918 4848 0.021739
4918 4926 0.019231
4918 4952 0.018182
4918 4958 0.018182
4918 4972 0.017544
4926 3 0.166667
4926 84 0.166667
4926 89 0.166667
4926 218 0.166667
4926 869 0.142857
4926 1050 0.142857
4926 1223 0.142857
4926 1330 0.142857
4926 1361 0.142857
4926 1433 0.142857
4926 1463 0.142857
4926 1594 0.125000
4926 1880 0.125000
4926 2055 0.111111
4926 2091 0.111111
4926 2300 0.111111
4926 2423 0.100000
4926 2442 0.100000
4926 2560 0.100000
4926 2630 0.100000
4926 2647 0.100000
4926 2842 0.090909
4926 2879 0.090909
4926 3015 0.083333
4926 3293 0.071429
4926 3324 0.071429
4926 3536 0.066667
4926 3539 0.066667
4926 3582 0.062500
4926 3637 0.062500
4926 3665 0.062500
4926 3668 0.062500
4926 3837 0.055556
4926 4004 0.050000
4926 4011 0.050000
4926 4026 0.052632
4926 4047 0.050000
4926 4129 0.047619
4926 4160 0.045455
4926 4236 0.041667
4926 4289 0.040000
4926 4323 0.038462
4926 4372 0.037037
4926 4711 0.026316
4926 4735 0.025641
4926 4750 0.025000
4926 4765 0.024390
4926 4848 0.021739
4926 4918 0.019608
4926 4952 0.018182
4926 4958 0.018182
4926 4972 0.017544
4952 3 0.166667
4952 89 0.166667
4952 218 0.166667
4952 618 0.166667
4952 869 0.142857
4952 1050 0.142857
4952 1330 0.142857
4952 1361 0.142857
4952 1433 0.142857
4952 1452 0.142857
4952 1463 0.142857
4952 1594 0.125000
4952 1789 0.125000
4952 1880 0.125000
4952 2055 0.111111
4952 2078 0.111111
4952 2091 0.111111
4952 2196 0.111111
4952 2300 0.111111
4952 2423 0.100000
4952 2442 0.100000
4952 2630 0.100000
4952 2647 0.100000
4952 2842 0.090909
4952 2879 0.090909
4952 3015 0.083333
4952 3293 0.071429
4952 3324 0.071429
4952 3536 0.066667
4952 3539 0.066667
4952 3582 0.062500
4952 3637 0.062500
4952 3665 0.062500
4952 3668 0.062500
4952 3837 0.055556
4952 4004 0.050000
4952 4011 0.050000
4952 4026 0.052632
4952 4042 0.050000
4952 4047 0.050000
4952 4129 0.047619
4952 4160 0.045455
4952 4236 0.041667
4952 4289 0.040000
4952 4323 0.038462
4952 4372 0.037037
4952 4711 0.026316
4952 4735 0.025641
4952 4750 0.025000
4952 4765 0.024390
4952 4848 0.021739
4952 4918 0.019608
4952 4926 0.019231
4952 4958 0.018182
4952 4972 0.017544
4958 3 0.166667
4958 84 0.166667
4958 89 0.166667
4958 218 0.166667
4958 618 0.166667
4958 869 0.142857
4958 1050 0.142857
4958 1223 0.142857
4958 1330 0.142857
4958 1361 0.142857
4958 1433 0.142857
4958 1452 0.142857
4958 1463 0.142857
4958 1594 0.125000
4958 1789 0.125000
4958 1880 0.125000
4958 2055 0.111111
4958 2091 0.111111
4958 2196 0.111111
4958 2300 0.111111
4958 2423 0.100000
4958 2442 0.100000
4958 2630 0.100000
4958 2647 0.100000
4958 2842 0.090909
4958 2879 0.090909
4958 3015 0.083333
4958 3293 0.071429
4958 3324 0.071429
4958 3536 0.066667
4958 3539 0.066667
4958 3637 0.062500
4958 3665 0.062500
4958 3743 0.058824
4958 3837 0.055556
4958 4004 0.050000
4958 4011 0.050000
4958 4026 0.052632
4958 4042 0.050000
4958 4047 0.050000
4958 4129 0.047619
4958 4160 0.045455
4958 4236 0.041667
4958 4289 0.040000
4958 4323 0.038462
4958 4372 0.037037
4958 4711 0.026316
4958 4735 0.025641
4958 4750 0.025000
4958 4765 0.024390
4958 4848 0.021739
4958 4918 0.019608
4958 4926 0.019231
4958 4952 0.018182
4958 4972 0.017544
4972 3 0.166667
4972 84 0.166667
4972 89 0.166667
4972 218 0.166667
4972 618 0.166667
4972 869 0.142857
4972 1050 0.142857
4972 1223 0.142857
4972 1330 0.142857
4972 1361 0.142857
4972 1433 0.142857
4972 1452 0.142857
4972 1594 0.125000
4972 1789 0.125000
4972 1880 0.125000
4972 2055 0.111111
4972 2091 0.111111
4972 2196 0.111111
4972 2300 0.111111
4972 2423 0.100000
4972 2442 0.100000
4972 2630 0.100000
4972 2647 0.100000
4972 2842 0.090909
4972 2879 0.090909
4972 3015 0.083333
4972 3293 0.071429
4972 3324 0.071429
4972 3536 0.066667
4972 3539 0.066667
4972 3582 0.062500
4972 3637 0.062500
4972 3665 0.062500
4972 3668 0.062500
4972 3743 0.058824
4972 3837 0.055556
4972 4004 0.050000
4972 4011 0.050000
4972 4026 0.052632
4972 4042 0.050000
4972 4047 0.050000
4972 4129 0.047619
4972 4160 0.045455
4972 4236 0.041667
4972 4289 0.040000
4972 4323 0.038462
4972 4372 0.037037
4972 4640 0.028571
4972 4711 0.026316
4972 4735 0.025641
4972 4750 0.025000
4972 4765 0.024390
4972 4848 0.021739
4972 4918 0.019608
4972 4926 0.019231
4972 4952 0.018182
4972 4958 0.018182
4 4375 0.037037
4 4538 0.032258
4 4600 0.030303
4 4892 0.020408
4 4927 0.019231
4 4941 0.018868
4375 4 0.166667
4375 1849 0.125000
4375 2453 0.100000
4375 2966 0.083333
4375 3625 0.062500
4375 3655 0.062500
4375 3718 0.058824
4375 3721 0.058824
4375 3967 0.052632
4375 4179 0.045455
4375 4197 0.043478
4375 4202 0.043478
4375 4260 0.041667
4375 4297 0.040000
4375 4376 0.037037
4375 4504 0.033333
4375 4537 0.032258
4375 4538 0.032258
4375 4589 0.030303
4375 4600 0.030303
4375 4611 0.029412
4375 4744 0.025000
4375 4751 0.025000
4375 4797 0.023256
4375 4892 0.020408
4375 4927 0.019231
4375 4941 0.018868
4538 4 0.166667
4538 1306 0.142857
4538 1849 0.125000
4538 2015 0.111111
4538 2441 0.100000
4538 2448 0.100000
4538 2974 0.083333
4538 3365 0.071429
4538 3402 0.071429
4538 3655 0.062500
4538 3718 0.058824
4538 3721 0.058824
4538 3785 0.058824
4538 3967 0.052632
4538 4088 0.047619
4538 4179 0.045455
4538 4197 0.043478
4538 4297 0.040000
4538 4375 0.037037
4538 4376 0.037037
4538 4504 0.033333
4538 4537 0.032258
4538 4589 0.030303
4538 4600 0.030303
4538 4611 0.029412
4538 4744 0.025000
4538 4751 0.025000
4538 4797 0.023256
4538 4892 0.020408
4538 4927 0.019231
4538 4941 0.018868
4600 4 0.166667
4600 685 0.166667
4600 983 0.142857
4600 1116 0.142857
4600 1616 0.125000
4600 1639 0.125000
4600 1994 0.111111
4600 2715 0.090909
4600 2952 0.083333
4600 3402 0.071429
4600 3625 0.062500
4600 3655 0.062500
4600 3718 0.058824
4600 3721 0.058824
4600 3967 0.052632
4600 4179 0.045455
4600 4197 0.043478
4600 4202 0.043478
4600 4260 0.041667
4600 4297 0.040000
4600 4375 0.037037
4600 4376 0.037037
4600 4504 0.033333
4600 4537 0.032258
4600 4538 0.032258
4600 4589 0.030303
4600 4611 0.029412
4600 4744 0.025000
4600 4751 0.025000
4600 4797 0.023256
4600 4892 0.020408
4600 4927 0.019231
4600 4941 0.018868
4892 4 0.166667
4892 139 0.166667
4892 232 0.166667
4892 374 0.166667
4892 561 0.166667
4892 685 0.166667
4892 983 0.142857
4892 1171 0.142857
4892 1255 0.142857
4892 1472 0.142857
4892 1616 0.125000
4892 1639 0.125000
4892 1849 0.125000
4892 1886 0.125000
4892 1994 0.111111
4892 2015 0.111111
4892 2441 0.100000
4892 2448 0.100000
4892 2453 0.100000
4892 2715 0.090909
4892 2952 0.083333
4892 2966 0.083333
4892 2974 0.083333
4892 3365 0.071429
4892 3402 0.071429
4892 3625 0.062500
4892 3655 0.062500
4892 3718 0.058824
4892 3721 0.058824
4892 3785 0.058824
4892 3967 0.052632
4892 4088 0.047619
4892 4179 0.045455
4892 4197 0.043478
4892 4260 0.041667
4892 4297 0.040000
4892 4375 0.037037
4892 4376 0.037037
4892 4504 0.033333
4892 4537 0.032258
4892 4538 0.032258
4892 4589 0.030303
4892 4600 0.030303
4892 4611 0.029412
4892 4744 0.025000
4892 4751 0.025000
4892 4797 0.023256
4892 4927 0.019231
4892 4941 0.018868
4927 4 0.166667
4927 139 0.166667
4927 232 0.166667
4927 374 0.166667
4927 561 0.166667
4927 685 0.166667
4927 983 0.142857
4927 1116 0.142857
4927 1171 0.142857
4927 1255 0.142857
4927 1306 0.142857
4927 1472 0.142857
4927 1616 0.125000
4927 1639 0.125000
4927 1849 0.125000
4927 1886 0.125000
4927 1994 0.111111
4927 2015 0.111111
4927 2441 0.100000
4927 2448 0.100000
4927 2453 0.100000
4927 2715 0.090909
4927 2952 0.083333
4927 2966 0.083333
4927 3365 0.071429
4927 3402 0.071429
4927 3625 0.062500
4927 3655 0.062500
4927 3718 0.058824
4927 3721 0.058824
4927 3785 0.058824
4927 3967 0.052632
4927 4088 0.047619
4927 4179 0.045455
4927 4197 0.043478
4927 4202 0.043478
4927 4260 0.041667
4927 4297 0.040000
4927 4375 0.037037
4927 4376 0.037037
4927 4504 0.033333
4927 4537 0.032258
4927 4538 0.032258
4927 4589 0.030303
4927 4600 0.030303
4927 4611 0.029412
4927 4744 0.025000
4927 4751 0.025000
4927 4797 0.023256
4927 4892 0.020408
4927 4941 0.018868
4927 4996 0.016667
4941 4 0.166667
4941 139 0.166667
4941 232 0.166667
4941 374 0.166667
4941 561 0.166667
4941 685 0.166667
4941 983 0.142857
4941 1116 0.142857
4941 1171 0.142857
4941 1255 0.142857
4941 1306 0.142857
4941 1472 0.142857
4941 1616 0.125000
4941 1639 0.125000
4941 1849 0.125000
4941 1886 0.125000
4941 1994 0.111111
4941 2015 0.111111
4941 2441 0.100000
4941 2448 0.100000
4941 2453 0.100000
4941 2715 0.090909
4941 2952 0.083333
4941 2966 0.083333
4941 2974 0.083333
4941 3365 0.071429
4941 3402 0.071429
4941 3625 0.062500
4941 3655 0.062500
4941 3718 0.058824
4941 3721 0.058824
4941 3785 0.058824
4941 3967 0.052632
4941 4088 0.047619
4941 4179 0.045455
4941 4197 0.043478
4941 4202 0.043478
4941 4260 0.041667
4941 4297 0.040000
4941 4375 0.037037
4941 4376 0.037037
4941 4504 0.033333
4941 4537 0.032258
4941 4538 0.032258
4941 4589 0.030303
4941 4600 0.030303
4941 4611 0.029412
4941 4744 0.025000
4941 4751 0.025000
4941 4797 0.023256
4941 4852 0.021739
4941 4892 0.020408
4941 4927 0.019231
5 2346 0.100000
5 2433 0.100000
5 2563 0.100000
5 2860 0.090909
5 3398 0.071429
5 3550 0.066667
2346 5 0.166667
2346 1998 0.111111
2346 2002 0.111111
2346 2433 0.100000
2346 2563 0.100000
2346 3059 0.083333
2346 3123 0.076923
2346 3398 0.071429
2346 3452 0.066667
2346 3550 0.066667
2433 5 0.166667
2433 367 0.166667
2433 1537 0.125000
2433 1998 0.111111
2433 2346 0.100000
2433 2860 0.090909
2433 3123 0.076923
2433 3398 0.071429
2433 3452 0.066667
2433 3550 0.066667
2563 5 0.166667
2563 367 0.166667
2563 1537 0.125000
2563 1583 0.125000
2563 2346 0.100000
2563 2688 0.090909
2563 2860 0.090909
2563 3398 0.071429
2563 3452 0.066667
2563 3550 0.066667
2860 5 0.166667
2860 1537 0.125000
2860 1583 0.125000
2860 1998 0.111111
2860 2433 0.100000
2860 2563 0.100000
2860 2688 0.090909
2860 3123 0.076923
2860 3398 0.071429
2860 3452 0.066667
2860 3550 0.066667
3398 5 0.166667
3398 1445 0.142857
3398 1537 0.125000
3398 1583 0.125000
3398 1998 0.111111
3398 2002 0.111111
3398 2346 0.100000
3398 2433 0.100000
3398 2563 0.100000
3398 2688 0.090909
3398 2860 0.090909
3398 3123 0.076923
3398 3452 0.066667
3398 3550 0.066667
3550 5 0.166667
3550 367 0.166667
3550 1445 0.142857
3550 1537 0.125000
3550 1583 0.125000
3550 1998 0.111111
3550 2002 0.111111
3550 2346 0.100000
3550 2433 0.100000
3550 2563 0.100000
3550 2688 0.090909
3550 2860 0.090909
3550 3123 0.076923
3550 3398 0.071429
3550 3452 0.066667
6 824 0.166667
6 2390 0.100000
6 3013 0.083333
6 3410 0.071429
6 3910 0.052632
6 3944 0.052632
824 6 0.166667
824 1718 0.125000
824 2417 0.100000
824 3013 0.083333
824 3910 0.052632
824 3944 0.052632
2390 6 0.166667
2390 201 0.166667
2390 1228 0.142857
2390 1252 0.142857
2390 1714 0.125000
2390 2158 0.111111
2390 2417 0.100000
2390 2641 0.100000
2390 3910 0.052632
2390 3944 0.052632
3013 6 0.166667
3013 201 0.166667
3013 221 0.166667
3013 824 0.166667
3013 963 0.142857
3013 1228 0.142857
3013 1718 0.125000
3013 1796 0.125000
3013 2417 0.100000
3013 2641 0.100000
3013 3410 0.071429
3013 3944 0.052632
3410 6 0.166667
3410 201 0.166667
3410 221 0.166667
3410 329 0.166667
3410 446 0.166667
3410 963 0.142857
3410 1228 0.142857
3410 1714 0.125000
3410 2166 0.111111
3410 2417 0.100000
3410 2641 0.100000
3410 3013 0.083333
3410 3910 0.052632
3410 3944 0.052632
3910 6 0.166667
3910 201 0.166667
3910 221 0.166667
3910 329 0.166667
3910 446 0.166667
3910 824 0.166667
3910 963 0.142857
3910 1228 0.142857
3910 1252 0.142857
3910 1714 0.125000
3910 1718 0.125000
