5001 35900
4 4594 0.030303
4 4768 0.024390
4 4773 0.024390
4 4839 0.022222
4060 4 0.166667
4060 369 0.166667
4060 1602 0.125000
4060 1753 0.125000
4060 2038 0.111111
4060 2182 0.111111
4060 2655 0.100000
4060 2750 0.090909
4060 3049 0.083333
4060 3277 0.076923
4060 3769 0.058824
4060 3861 0.055556
4060 4164 0.045455
4060 4343 0.038462
4060 4351 0.038462
4060 4579 0.030303
4060 4594 0.030303
4060 4768 0.024390
4060 4773 0.024390
4060 4839 0.022222
4579 4 0.166667
4579 216 0.166667
4579 481 0.166667
4579 540 0.166667
4579 1341 0.142857
4579 1455 0.142857
4579 1548 0.125000
4579 1616 0.125000
4579 1753 0.125000
4579 2182 0.111111
4579 2389 0.100000
4579 2521 0.100000
4579 2631 0.100000
4579 2655 0.100000
4579 2819 0.090909
4579 2899 0.090909
4579 3092 0.083333
4579 3110 0.083333
4579 3277 0.076923
4579 3496 0.066667
4579 3516 0.066667
4579 3769 0.058824
4579 3847 0.055556
4579 4060 0.050000
4579 4140 0.045455
4579 4164 0.045455
4579 4343 0.038462
4579 4351 0.038462
4579 4396 0.037037
4579 4594 0.030303
4579 4768 0.024390
4579 4773 0.024390
4579 4839 0.022222
4594 4 0.166667
4594 216 0.166667
4594 369 0.166667
4594 540 0.166667
4594 554 0.166667
4594 1455 0.142857
4594 1602 0.125000
4594 2164 0.111111
4594 2389 0.100000
4594 2494 0.100000
4594 2521 0.100000
4594 2655 0.100000
4594 2750 0.090909
4594 2819 0.090909
4594 2899 0.090909
4594 3049 0.083333
4594 3083 0.083333
4594 3092 0.083333
4594 3110 0.083333
4594 3277 0.076923
4594 3496 0.066667
4594 3769 0.058824
4594 3847 0.055556
4594 4060 0.050000
4594 4140 0.045455
4594 4164 0.045455
4594 4343 0.038462
4594 4351 0.038462
4594 4396 0.037037
4594 4579 0.030303
4594 4768 0.024390
4594 4773 0.024390
4594 4839 0.022222
4768 4 0.166667
4768 254 0.166667
4768 359 0.166667
4768 369 0.166667
4768 430 0.166667
4768 481 0.166667
4768 540 0.166667
4768 554 0.166667
4768 992 0.142857
4768 1341 0.142857
4768 1455 0.142857
4768 1548 0.125000
4768 1602 0.125000
4768 1616 0.125000
4768 1879 0.125000
4768 2038 0.111111
4768 2164 0.111111
4768 2182 0.111111
4768 2389 0.100000
4768 2521 0.100000
4768 2631 0.100000
4768 2655 0.100000
4768 2750 0.090909
4768 2819 0.090909
4768 3049 0.083333
4768 3083 0.083333
4768 3277 0.076923
4768 3496 0.066667
4768 3516 0.066667
4768 3769 0.058824
4768 3847 0.055556
4768 4060 0.050000
4768 4140 0.045455
4768 4164 0.045455
4768 4343 0.038462
4768 4351 0.038462
4768 4396 0.037037
4768 4579 0.030303
4768 4594 0.030303
4768 4773 0.024390
4768 4839 0.022222
4773 4 0.166667
4773 216 0.166667
4773 359 0.166667
4773 369 0.166667
4773 430 0.166667
4773 554 0.166667
4773 1455 0.142857
4773 1602 0.125000
4773 1616 0.125000
4773 1753 0.125000
4773 1879 0.125000
4773 1905 0.125000
4773 2038 0.111111
4773 2164 0.111111
4773 2182 0.111111
4773 2389 0.100000
4773 2521 0.100000
4773 2631 0.100000
4773 2655 0.100000
4773 2750 0.090909
4773 2819 0.090909
4773 2899 0.090909
4773 3049 0.083333
4773 3083 0.083333
4773 3092 0.083333
4773 3110 0.083333
4773 3277 0.076923
4773 3496 0.066667
4773 3516 0.066667
4773 3769 0.058824
4773 3847 0.055556
4773 4060 0.050000
4773 4140 0.045455
4773 4164 0.045455
4773 4343 0.038462
4773 4351 0.038462
4773 4396 0.037037
4773 4579 0.030303
4773 4594 0.030303
4773 4768 0.024390
4773 4839 0.022222
4839 4 0.166667
4839 216 0.166667
4839 254 0.166667
4839 359 0.166667
4839 369 0.166667
4839 430 0.166667
4839 481 0.166667
4839 554 0.166667
4839 992 0.142857
4839 1341 0.142857
4839 1455 0.142857
4839 1548 0.125000
4839 1602 0.125000
4839 1616 0.125000
4839 1753 0.125000
4839 1879 0.125000
4839 1905 0.125000
4839 2038 0.111111
4839 2182 0.111111
4839 2389 0.100000
4839 2521 0.100000
4839 2631 0.100000
4839 2655 0.100000
4839 2750 0.090909
4839 2819 0.090909
4839 2899 0.090909
4839 3049 0.083333
4839 3083 0.083333
4839 3092 0.083333
4839 3110 0.083333
4839 3277 0.076923
4839 3496 0.066667
4839 3516 0.066667
4839 3769 0.058824
4839 3847 0.055556
4839 4060 0.050000
4839 4140 0.045455
4839 4164 0.045455
4839 4343 0.038462
4839 4351 0.038462
4839 4396 0.037037
4839 4579 0.030303
4839 4594 0.030303
4839 4768 0.024390
4839 4773 0.024390
5 3556 0.066667
5 3719 0.058824
5 4082 0.047619
5 4245 0.041667
5 4327 0.038462
5 4400 0.037037
3556 5 0.166667
3556 480 0.166667
3556 1944 0.125000
3556 2135 0.111111
3556 3387 0.071429
3556 3702 0.058824
3556 3713 0.058824
3556 3719 0.058824
3556 3928 0.052632
3556 3936 0.052632
3556 3977 0.052632
3556 4082 0.047619
3556 4245 0.041667
3556 4327 0.038462
3556 4400 0.037037
3719 5 0.166667
3719 1823 0.125000
3719 1860 0.125000
3719 1944 0.125000
3719 2326 0.111111
3719 2376 0.100000
3719 3077 0.083333
3719 3387 0.071429
3719 3556 0.066667
3719 3713 0.058824
3719 3928 0.052632
3719 3936 0.052632
3719 3977 0.052632
3719 4082 0.047619
3719 4245 0.041667
3719 4327 0.038462
3719 4400 0.037037
4082 5 0.166667
4082 480 0.166667
4082 484 0.166667
4082 1633 0.125000
4082 1823 0.125000
4082 2135 0.111111
4082 2326 0.111111
4082 2376 0.100000
4082 2602 0.100000
4082 3077 0.083333
4082 3387 0.071429
4082 3556 0.066667
4082 3702 0.058824
4082 3713 0.058824
4082 3719 0.058824
4082 3928 0.052632
4082 3936 0.052632
4082 3977 0.052632
4082 4245 0.041667
4082 4327 0.038462
4082 4400 0.037037
4245 5 0.166667
4245 484 0.166667
4245 581 0.166667
4245 1380 0.142857
4245 1823 0.125000
4245 1860 0.125000
4245 1944 0.125000
4245 2135 0.111111
4245 2325 0.111111
4245 2326 0.111111
4245 2376 0.100000
4245 2602 0.100000
4245 3077 0.083333
4245 3387 0.071429
4245 3556 0.066667
4245 3702 0.058824
4245 3713 0.058824
4245 3719 0.058824
4245 3928 0.052632
4245 3936 0.052632
4245 3977 0.052632
4245 4082 0.047619
4245 4327 0.038462
4245 4400 0.037037
4327 5 0.166667
4327 480 0.166667
4327 484 0.166667
4327 581 0.166667
4327 1380 0.142857
4327 1633 0.125000
4327 1823 0.125000
4327 1860 0.125000
4327 1944 0.125000
4327 2135 0.111111
4327 2325 0.111111
4327 2326 0.111111
4327 2376 0.100000
4327 2602 0.100000
4327 3077 0.083333
4327 3387 0.071429
4327 3556 0.066667
4327 3702 0.058824
4327 3713 0.058824
4327 3719 0.058824
4327 3928 0.052632
4327 3936 0.052632
4327 3977 0.052632
4327 4082 0.047619
4327 4245 0.041667
4327 4400 0.037037
4400 5 0.166667
4400 480 0.166667
4400 484 0.166667
4400 581 0.166667
4400 1380 0.142857
4400 1633 0.125000
4400 1823 0.125000
4400 1860 0.125000
4400 1944 0.125000
4400 2135 0.111111
4400 2325 0.111111
4400 2326 0.111111
4400 2376 0.100000
4400 2602 0.100000
4400 3077 0.083333
4400 3387 0.071429
4400 3556 0.066667
4400 3702 0.058824
4400 3713 0.058824
4400 3719 0.058824
4400 3928 0.052632
4400 3936 0.052632
4400 3977 0.052632
4400 4082 0.047619
4400 4117 0.047619
4400 4245 0.041667
4400 4327 0.038462
6 2232 0.111111
6 2450 0.100000
6 2671 0.090909
6 3623 0.062500
6 3704 0.058824
6 3767 0.058824
2232 6 0.166667
2232 1943 0.125000
2232 2205 0.111111
2232 2586 0.100000
2232 2671 0.090909
2232 3296 0.071429
2232 3623 0.062500
2232 3704 0.058824
2232 3767 0.058824
2450 6 0.166667
2450 327 0.166667
2450 1943 0.125000
2450 2205 0.111111
2450 2671 0.090909
2450 2854 0.090909
2450 3296 0.071429
2450 3623 0.062500
2450 3704 0.058824
2450 3767 0.058824
2671 6 0.166667
2671 1663 0.125000
2671 1943 0.125000
2671 2205 0.111111
2671 2232 0.111111
2671 2450 0.100000
2671 2854 0.090909
2671 3296 0.071429
2671 3623 0.062500
2671 3704 0.058824
2671 3767 0.058824
3623 6 0.166667
3623 210 0.166667
3623 327 0.166667
3623 335 0.166667
3623 753 0.166667
3623 1054 0.142857
3623 1587 0.125000
3623 1663 0.125000
3623 1943 0.125000
3623 2205 0.111111
3623 2232 0.111111
3623 2450 0.100000
3623 2586 0.100000
3623 2671 0.090909
3623 3704 0.058824
3623 3767 0.058824
3704 6 0.166667
3704 210 0.166667
3704 327 0.166667
3704 753 0.166667
3704 1054 0.142857
3704 1587 0.125000
3704 1663 0.125000
3704 1943 0.125000
3704 2205 0.111111
3704 2232 0.111111
3704 2450 0.100000
3704 2586 0.100000
3704 2671 0.090909
3704 2854 0.090909
3704 3296 0.071429
3704 3623 0.062500
3704 3767 0.058824
3767 6 0.166667
3767 210 0.166667
3767 327 0.166667
3767 753 0.166667
3767 1054 0.142857
3767 1587 0.125000
3767 1663 0.125000
3767 1943 0.125000
3767 2205 0.111111
3767 2232 0.111111
3767 2450 0.100000
3767 2586 0.100000
3767 2671 0.090909
3767 2854 0.090909
3767 3296 0.071429
3767 3623 0.062500
3767 3704 0.058824
7 82 0.166667
7 105 0.166667
7 1128 0.142857
7 2233 0.111111
7 2255 0.111111
7 2840 0.090909
82 7 0.166667
82 224 0.166667
82 577 0.166667
82 1128 0.142857
82 2255 0.111111
82 2840 0.090909
105 7 0.166667
105 224 0.166667
105 1393 0.142857
105 2233 0.111111
105 2840 0.090909
105 3827 0.055556
1128 7 0.166667
1128 82 0.166667
1128 577 0.166667
1128 657 0.166667
1128 2233 0.111111
1128 2255 0.111111
1128 2840 0.090909
2233 7 0.166667
2233 105 0.166667
2233 224 0.166667
2233 577 0.166667
2233 657 0.166667
2233 1128 0.142857
2233 1393 0.142857
2233 2255 0.111111
2233 2840 0.090909
2255 7 0.166667
2255 82 0.166667
2255 224 0.166667
2255 577 0.166667
2255 657 0.166667
2255 1128 0.142857
2255 1393 0.142857
2255 2233 0.111111
2255 2840 0.090909
2840 7 0.166667
2840 82 0.166667
2840 105 0.166667
2840 224 0.166667
2840 577 0.166667
2840 657 0.166667
2840 1128 0.142857
2840 1393 0.142857
2840 2233 0.111111
2840 2255 0.111111
2840 3827 0.055556
8 1117 0.142857
8 2219 0.111111
8 2479 0.100000
8 2639 0.100000
8 2658 0.100000
8 3230 0.076923
1117 8 0.166667
1117 457 0.166667
1117 1964 0.125000
1117 2219 0.111111
1117 2479 0.100000
1117 2658 0.100000
1117 3230 0.076923
2219 8 0.166667
2219 275 0.166667
2219 457 0.166667
2219 845 0.166667
2219 1117 0.142857
2219 1964 0.125000
2219 2479 0.100000
2219 2639 0.100000
2219 3230 0.076923
2479 8 0.166667
2479 118 0.166667
2479 275 0.166667
2479 457 0.166667
2479 845 0.166667
2479 1117 0.142857
2479 2219 0.111111
2479 2639 0.100000
2479 2658 0.100000
2479 3230 0.076923
2639 8 0.166667
2639 118 0.166667
2639 275 0.166667
2639 457 0.166667
2639 677 0.166667
2639 1105 0.142857
2639 1964 0.125000
2639 2219 0.111111
2639 2479 0.100000
2639 3230 0.076923
2658 8 0.166667
2658 118 0.166667
2658 457 0.166667
2658 677 0.166667
2658 845 0.166667
2658 1105 0.142857
2658 1117 0.142857
2658 1964 0.125000
2658 2479 0.100000
2658 3230 0.076923
3230 8 0.166667
3230 118 0.166667
3230 275 0.166667
3230 457 0.166667
3230 677 0.166667
3230 845 0.166667
3230 1105 0.142857
3230 1117 0.142857
3230 1964 0.125000
3230 2219 0.111111
3230 2479 0.100000
3230 2639 0.100000
3230 2658 0.100000
9 901 0.142857
9 1790 0.125000
9 1880 0.125000
9 2594 0.100000
9 2683 0.090909
9 2887 0.090909
901 9 0.166667
901 63 0.166667
901 294 0.166667
901 1880 0.125000
901 2594 0.100000
901 2683 0.090909
901 2887 0.090909
1790 9 0.166667
1790 294 0.166667
1790 1106 0.142857
1790 1446 0.142857
1790 1880 0.125000
1790 2594 0.100000
1790 2683 0.090909
1790 2887 0.090909
1880 9 0.166667
1880 901 0.142857
1880 1106 0.142857
1880 1446 0.142857
1880 1790 0.125000
1880 2594 0.100000
1880 2683 0.090909
1880 2887 0.090909
2594 9 0.166667
2594 63 0.166667
2594 294 0.166667
2594 901 0.142857
2594 1106 0.142857
2594 1446 0.142857
2594 1790 0.125000
2594 1880 0.125000
2594 2683 0.090909
2594 2887 0.090909
2683 9 0.166667
2683 63 0.166667
2683 294 0.166667
2683 901 0.142857
2683 1106 0.142857
2683 1446 0.142857
2683 1790 0.125000
2683 1880 0.125000
2683 2041 0.111111
2683 2594 0.100000
2683 2887 0.090909
2887 9 0.166667
2887 63 0.166667
2887 294 0.166667
2887 901 0.142857
2887 1106 0.142857
2887 1446 0.142857
2887 1790 0.125000
2887 1880 0.125000
2887 2041 0.111111
2887 2594 0.100000
2887 2683 0.090909
10 984 0.142857
10 2025 0.111111
10 2532 0.100000
10 2667 0.100000
10 3237 0.076923
10 3240 0.076923
984 10 0.166667
984 940 0.142857
984 2025 0.111111
984 2532 0.100000
984 2970 0.083333
984 3237 0.076923
984 3240 0.076923
2025 10 0.166667
2025 984 0.142857
2025 1050 0.142857
2025 1743 0.125000
2025 2532 0.100000
2025 2667 0.100000
2025 2970 0.083333
2025 3237 0.076923
2025 3240 0.076923
2532 10 0.166667
2532 984 0.142857
2532 1423 0.142857
2532 1547 0.125000
2532 1743 0.125000
2532 2025 0.111111
2532 2667 0.100000
2532 2970 0.083333
2532 3237 0.076923
2532 3240 0.076923
2667 10 0.166667
2667 873 0.142857
2667 940 0.142857
2667 1050 0.142857
2667 1148 0.142857
2667 1547 0.125000
2667 1743 0.125000
2667 2025 0.111111
2667 2532 0.100000
2667 3237 0.076923
3237 10 0.166667
3237 873 0.142857
3237 940 0.142857
3237 984 0.142857
3237 1050 0.142857
3237 1423 0.142857
3237 1547 0.125000
3237 1743 0.125000
3237 2025 0.111111
3237 2532 0.100000
3237 2667 0.100000
3237 2970 0.083333
3237 3240 0.076923
3240 10 0.166667
3240 873 0.142857
3240 940 0.142857
3240 984 0.142857
3240 1050 0.142857
3240 1148 0.142857
3240 1423 0.142857
3240 1547 0.125000
3240 1743 0.125000
3240 2025 0.111111
3240 2532 0.100000
3240 2970 0.083333
3240 3237 0.076923
11 646 0.166667
11 1002 0.142857
11 2341 0.100000
11 2544 0.100000
11 3300 0.071429
11 3355 0.071429
646 11 0.166667
646 2865 0.090909
646 2926 0.083333
646 3045 0.083333
646 3294 0.071429
646 3355 0.071429
1002 11 0.166667
1002 2544 0.100000
1002 2865 0.090909
1002 3045 0.083333
1002 3294 0.071429
1002 3300 0.071429
1002 3355 0.071429
2341 11 0.166667
2341 454 0.166667
2341 2504 0.100000
2341 2544 0.100000
2341 2865 0.090909
2341 2926 0.083333
2341 3045 0.083333
2341 3294 0.071429
2341 3300 0.071429
2341 3355 0.071429
2544 11 0.166667
2544 1002 0.142857
2544 2341 0.100000
2544 2504 0.100000
2544 2865 0.090909
2544 2926 0.083333
2544 3045 0.083333
2544 3294 0.071429
2544 3300 0.071429
2544 3355 0.071429
3300 11 0.166667
3300 454 0.166667
3300 1002 0.142857
3300 1019 0.142857
3300 1031 0.142857
3300 1176 0.142857
3300 2341 0.100000
3300 2504 0.100000
3300 2544 0.100000
3300 2865 0.090909
3300 2926 0.083333
3300 3045 0.083333
3300 3294 0.071429
3300 3355 0.071429
3355 11 0.166667
3355 454 0.166667
3355 646 0.166667
3355 1002 0.142857
3355 1019 0.142857
3355 1031 0.142857
3355 1176 0.142857
3355 2341 0.100000
3355 2504 0.100000
3355 2544 0.100000
3355 2926 0.083333
3355 3045 0.083333
3355 3294 0.071429
3355 3300 0.071429
12 3952 0.052632
12 4318 0.038462
12 4855 0.021739
12 4881 0.020833
12 4936 0.018868
12 4977 0.017241
3952 12 0.166667
3952 609 0.166667
3952 1304 0.142857
3952 3351 0.071429
3952 3403 0.071429
3952 4112 0.047619
3952 4318 0.038462
3952 4393 0.037037
3952 4501 0.033333
3952 4520 0.032258
3952 4623 0.029412
3952 4652 0.027778
3952 4683 0.027027
3952 4703 0.026316
3952 4717 0.025641
3952 4769 0.024390
3952 4855 0.021739
3952 4881 0.020833
3952 4977 0.017241
4318 12 0.166667
4318 276 0.166667
4318 925 0.142857
4318 2013 0.111111
4318 2405 0.100000
4318 2543 0.100000
4318 3093 0.083333
4318 3351 0.071429
4318 3460 0.066667
4318 3952 0.052632
4318 4074 0.047619
4318 4112 0.047619
4318 4393 0.037037
4318 4467 0.034483
4318 4501 0.033333
4318 4520 0.032258
4318 4623 0.029412
4318 4652 0.027778
4318 4683 0.027027
4318 4703 0.026316
4318 4717 0.025641
4318 4769 0.024390
4318 4771 0.024390
4318 4855 0.021739
4318 4881 0.020833
4318 4977 0.017241
4855 12 0.166667
4855 235 0.166667
4855 285 0.166667
4855 652 0.166667
4855 655 0.166667
4855 1140 0.142857
4855 1392 0.142857
4855 1561 0.125000
4855 1679 0.125000
4855 1725 0.125000
4855 1883 0.125000
4855 1986 0.111111
4855 2013 0.111111
4855 2181 0.111111
4855 2334 0.100000
4855 2405 0.100000
4855 2407 0.100000
4855 2489 0.100000
4855 2516 0.100000
4855 2543 0.100000
4855 2638 0.100000
4855 3122 0.076923
4855 3201 0.076923
4855 3460 0.066667
4855 3826 0.055556
4855 3952 0.052632
4855 4074 0.047619
4855 4112 0.047619
4855 4197 0.043478
4855 4318 0.038462
4855 4344 0.038462
4855 4393 0.037037
4855 4467 0.034483
4855 4501 0.033333
4855 4520 0.032258
4855 4546 0.032258
4855 4623 0.029412
4855 4652 0.027778
4855 4683 0.027027
4855 4703 0.026316
4855 4717 0.025641
4855 4769 0.024390
4855 4771 0.024390
4855 4881 0.020833
4855 4936 0.018868
4855 4977 0.017241
4881 12 0.166667
4881 39 0.166667
4881 231 0.166667
4881 276 0.166667
4881 285 0.166667
4881 609 0.166667
4881 650 0.166667
4881 652 0.166667
4881 925 0.142857
4881 1140 0.142857
4881 1377 0.142857
4881 1394 0.142857
4881 1468 0.142857
4881 1573 0.125000
4881 1679 0.125000
4881 1883 0.125000
4881 2407 0.100000
4881 2489 0.100000
4881 2516 0.100000
4881 2552 0.100000
4881 2663 0.100000
4881 3093 0.083333
4881 3122 0.076923
4881 3181 0.076923
4881 3297 0.071429
4881 3351 0.071429
4881 3403 0.071429
4881 3460 0.066667
4881 3826 0.055556
4881 3952 0.052632
4881 4074 0.047619
4881 4112 0.047619
4881 4197 0.043478
4881 4318 0.038462
4881 4344 0.038462
4881 4467 0.034483
4881 4520 0.032258
4881 4546 0.032258
4881 4623 0.029412
4881 4652 0.027778
4881 4683 0.027027
4881 4703 0.026316
4881 4717 0.025641
4881 4769 0.024390
4881 4771 0.024390
4881 4855 0.021739
4881 4936 0.018868
4881 4977 0.017241
4936 12 0.166667
4936 39 0.166667
4936 235 0.166667
4936 276 0.166667
4936 650 0.166667
4936 652 0.166667
4936 925 0.142857
4936 1295 0.142857
4936 1304 0.142857
4936 1468 0.142857
4936 1561 0.125000
4936 1573 0.125000
4936 1679 0.125000
4936 1883 0.125000
4936 1986 0.111111
4936 2013 0.111111
4936 2181 0.111111
4936 2334 0.100000
4936 2405 0.100000
4936 2407 0.100000
4936 2489 0.100000
4936 2516 0.100000
4936 2543 0.100000
4936 2552 0.100000
4936 2638 0.100000
4936 3093 0.083333
4936 3122 0.076923
4936 3181 0.076923
4936 3201 0.076923
4936 3297 0.071429
4936 3351 0.071429
4936 3403 0.071429
4936 3460 0.066667
4936 3826 0.055556
4936 4074 0.047619
4936 4112 0.047619
4936 4197 0.043478
4936 4344 0.038462
4936 4393 0.037037
4936 4467 0.034483
4936 4501 0.033333
4936 4520 0.032258
4936 4546 0.032258
4936 4623 0.029412
4936 4652 0.027778
4936 4683 0.027027
4936 4703 0.026316
4936 4717 0.025641
4936 4769 0.024390
4936 4771 0.024390
4936 4855 0.021739
4936 4881 0.020833
4936 4977 0.017241
4977 12 0.166667
4977 79 0.166667
4977 276 0.166667
4977 609 0.166667
4977 650 0.166667
4977 652 0.166667
4977 655 0.166667
